-nan	-nan
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.44399	7.32734
4.40042	7.24548
4.40042	7.24548
4.40042	7.24548
4.40042	7.24548
4.40042	7.24548
4.40042	7.24548
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.39324	7.19329
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46904	7.2457
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.46098	7.19528
4.43958	7.18869
4.43958	7.18869
4.43958	7.18869
4.43224	7.14119
4.43224	7.14119
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.52169	7.22919
4.58968	7.27625
4.58968	7.27625
4.58968	7.27625
4.67558	7.35871
4.67558	7.35871
4.67558	7.35871
4.67558	7.35871
4.67558	7.35871
4.67558	7.35871
4.67558	7.35871
4.6346	7.28806
4.6346	7.28806
4.6346	7.28806
4.67709	7.29901
4.67709	7.29901
4.67709	7.29901
4.67709	7.29901
4.67709	7.29901
4.67709	7.29901
4.67709	7.29901
4.63729	7.231
4.63729	7.231
4.63729	7.231
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.628	7.18765
4.7673	7.74739
4.7673	7.74739
4.7673	7.74739
4.7673	7.74739
4.7673	7.74739
4.7566	7.6983
4.7566	7.6983
4.7566	7.6983
4.7462	7.65047
4.70859	7.5816
4.70859	7.5816
4.70859	7.5816
4.70859	7.5816
4.70859	7.5816
4.70859	7.5816
4.70859	7.5816
4.70859	7.5816
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.78672	7.64746
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.80108	7.62611
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.83765	7.63111
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.82682	7.58721
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.81634	7.54427
4.80613	7.50234
4.80613	7.50234
4.80613	7.50234
4.80613	7.50234
4.80613	7.50234
4.80613	7.50234
4.80613	7.50234
4.80613	7.50234
4.79618	7.46138
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.76153	7.40107
4.83227	7.46294
4.82234	7.4239
4.82234	7.4239
4.9063	7.51329
4.9063	7.51329
4.9063	7.51329
4.91786	7.49594
4.91786	7.49594
4.91786	7.49594
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.96971	7.66544
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.93576	7.6074
4.96608	7.61194
4.96608	7.61194
4.96608	7.61194
4.96608	7.61194
4.96608	7.61194
4.95544	7.57418
4.95544	7.57418
4.95544	7.57418
4.95544	7.57418
4.95544	7.57418
4.95544	7.57418
4.95544	7.57418
4.95544	7.57418
4.95544	7.57418
4.92277	7.51882
4.92277	7.51882
4.92277	7.51882
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.93333	7.50264
4.9234	7.46711
4.9234	7.46711
4.9234	7.46711
4.9234	7.46711
4.9234	7.46711
4.93416	7.49855
4.93416	7.49855
4.93416	7.49855
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.92443	7.46414
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
4.91496	7.43031
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.02919	7.62103
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.05588	7.62494
5.04536	7.59068
5.04536	7.59068
5.04536	7.59068
5.04536	7.59068
5.03494	7.55719
5.03494	7.55719
5.03494	7.55719
5.03494	7.55719
5.03494	7.55719
5.03494	7.55719
5.03494	7.55719
5.03494	7.55719
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.0048	7.50769
5.01342	7.49346
5.01342	7.49346
5.01342	7.49346
5.01342	7.49346
5.01342	7.49346
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.00361	7.46175
5.0121	7.44821
5.0121	7.44821
5.03713	7.4537
5.03713	7.4537
5.03713	7.4537
5.03713	7.4537
5.03713	7.4537
5.03713	7.4537
5.03713	7.4537
5.01978	7.43516
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.01033	7.40533
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.09721	7.52133
5.06888	7.47592
5.06888	7.47592
5.06888	7.47592
5.06888	7.47592
5.06888	7.47592
5.06888	7.47592
5.06888	7.47592
5.06888	7.47592
5.06888	7.47592
5.06888	7.47592
5.05926	7.44652
5.04982	7.41761
5.04982	7.41761
5.04982	7.41761
5.04982	7.41761
5.04982	7.41761
5.04982	7.41761
5.04982	7.41761
5.04982	7.41761
5.02267	7.37411
5.02267	7.37411
5.02267	7.37411
5.02267	7.37411
5.02267	7.37411
