episodeIndex	7
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	572.312164	9	63.590240	36393.468157	-86.776768	213.957249	-158.942725	286.123206
1	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
1	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
2	0	0.000000	0	-nan	-nan	15.704970	4	3.926243	1.038897	2.721156	5.131329	2.142796	5.709689
2	1	0.000000	0	-nan	-nan	154.897011	41	3.777976	0.333903	3.564583	3.991369	3.462168	4.093783
2	2	0.000000	0	-nan	-nan	14.690957	4	3.672739	0.239813	3.093752	4.251726	2.815878	4.529601
3	0	0.000000	0	-nan	-nan	1939.551767	47	41.267059	7758.713519	10.885642	71.648476	-3.695376	86.229493
3	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
3	2	0.000000	0	-nan	-nan	3.886292	1	3.886292	-nan	-nan	-nan	-nan	-nan
4	0	925.431344	2	462.715672	26.549171	133171.245557	762	174.765414	29640.304215	160.017658	189.513170	152.939737	196.591091
4	1	0.000000	0	-nan	-nan	6729.351785	38	177.088205	26856.957189	114.224684	239.951725	84.054462	270.121948
4	2	0.000000	0	-nan	-nan	5280.990892	38	138.973445	22593.818217	81.314710	196.632180	53.642431	224.304458
5	0	1381.723451	3	460.574484	2133.348495	2985.375378	14	213.241098	46395.038278	77.117367	349.364829	11.787217	414.694980
5	1	11385.428637	23	495.018636	4503.378863	38964.719873	222	175.516756	48477.649209	140.574062	210.459450	123.803941	227.229571
5	2	0.000000	0	-nan	-nan	1568.958410	5	313.791682	32464.901336	123.252571	504.330793	31.806732	595.776632
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
