episodeIndex	931
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	2726.000000	1268	2.149842	6.263244	2.008678	2.291006	1.961643	2.338041
1	1	0.000000	0	-nan	-nan	242.000000	68	3.558824	6.787533	2.924244	4.193403	2.712808	4.404839
2	0	2.000000	1	2.000000	-nan	7398.000000	1732	4.271363	14.255609	4.089139	4.453586	4.028424	4.514301
2	1	0.000000	0	-nan	-nan	750.000000	123	6.097561	20.842863	5.270741	6.924380	4.995253	7.199869
3	0	3.000000	1	3.000000	-nan	12343.000000	1867	6.611141	25.462855	6.376574	6.845707	6.298419	6.923863
3	1	0.000000	0	-nan	-nan	1110.000000	132	8.409091	28.014573	7.483776	9.334406	7.175469	9.642713
4	0	4.000000	1	4.000000	-nan	16836.000000	1875	8.979200	34.114295	8.708273	9.250127	8.618003	9.340397
4	1	0.000000	0	-nan	-nan	1174.000000	122	9.622951	34.798808	8.550230	10.695672	8.192808	11.053093
5	0	5.000000	1	5.000000	-nan	21446.000000	1906	11.251836	43.619485	10.947983	11.555689	10.846742	11.656930
5	1	0.000000	0	-nan	-nan	1733.000000	133	13.030075	42.362725	11.896499	14.163651	11.518801	14.541349
6	0	6.000000	1	6.000000	-nan	26640.000000	2005	13.286783	48.047954	12.975851	13.597715	12.872252	13.701314
6	1	0.000000	0	-nan	-nan	2136.000000	123	17.365854	74.709316	15.800475	18.931232	15.278905	19.452803
7	0	7.000000	1	7.000000	-nan	30211.000000	1979	15.265791	50.883819	14.943720	15.587862	14.836409	15.695173
7	1	0.000000	0	-nan	-nan	2345.000000	135	17.370370	56.190160	16.074541	18.666200	15.642782	19.097959
8	0	8.000000	1	8.000000	-nan	33538.000000	1968	17.041667	51.829478	16.715710	17.367624	16.607104	17.476230
8	1	0.000000	0	-nan	-nan	2260.000000	128	17.656250	38.432087	16.555657	18.756843	16.188950	19.123550
9	0	9.000000	1	9.000000	-nan	27584.000000	1520	18.147368	51.822903	17.776497	18.518240	17.652926	18.641811
