episodeIndex	11
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	346	0.000000	0.000000	3.712865	4384	0.000847	0.000088	0.000536	0.001158	0.000408	0.001286
1	1	0.000000	15	0.000000	0.000000	0.416229	213	0.001954	0.000205	-0.000205	0.004113	-0.001093	0.005001
1	2	0.000000	18	0.000000	0.000000	0.114120	222	0.000514	0.000059	-0.000617	0.001645	-0.001082	0.002110
2	0	66.792387	142	0.470369	8.746228	1735.122435	1502	1.155208	40.927385	0.791888	1.518528	0.642528	1.667888
2	1	3691.240312	2757	1.338861	45.508157	44361.217014	32819	1.351693	46.207508	1.269106	1.434280	1.235155	1.468231
2	2	279.689716	125	2.237518	86.354552	2273.119585	1507	1.508374	49.378197	1.109966	1.906782	0.946181	2.070567
3	0	1.387397	40	0.034685	0.027948	241.694347	434	0.556899	17.213512	0.118564	0.995235	-0.061636	1.175435
3	1	1.715355	28	0.061263	0.022439	109.629663	412	0.266091	3.801271	0.054678	0.477505	-0.032234	0.564417
3	2	318.960098	719	0.443616	9.411905	3591.956956	8637	0.415880	8.306186	0.347625	0.484135	0.319565	0.512195
4	0	0.004377	21	0.000208	0.000000	1.394250	281	0.004962	0.001076	0.000655	0.009269	-0.001116	0.011039
4	1	0.043607	29	0.001504	0.000066	0.864481	286	0.003023	0.000550	-0.000030	0.006075	-0.001284	0.007330
4	2	0.247796	456	0.000543	0.000022	24.368126	5828	0.004181	0.000924	0.003305	0.005058	0.002944	0.005418
5	0	0.018810	38	0.000495	0.000003	1.031696	410	0.002516	0.000050	0.001751	0.003282	0.001436	0.003596
5	1	0.084491	32	0.002640	0.000038	1.479512	423	0.003498	0.000077	0.002559	0.004437	0.002172	0.004823
5	2	2.439654	752	0.003244	0.000064	29.707390	9134	0.003252	0.000072	0.003057	0.003448	0.002976	0.003528
6	0	0.000000	0	-nan	-nan	0.000000	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	1	0.000000	2	0.000000	0.000000	0.038576	6	0.006429	0.000248	-0.007722	0.020580	-0.013539	0.026398
6	2	0.000000	42	0.000000	0.000000	0.260755	99	0.002634	0.000082	0.000630	0.004638	-0.000194	0.005462
