episodeIndex	683
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1953.000000	905	2.158011	7.622129	1.973680	2.342342	1.912263	2.403760
1	1	3.000000	1	3.000000	-nan	189.000000	45	4.200000	14.436364	3.062354	5.337646	2.683300	5.716700
2	0	6.000000	2	3.000000	2.000000	5688.000000	1265	4.496443	17.747021	4.258539	4.734347	4.179271	4.813614
2	1	0.000000	0	-nan	-nan	606.000000	89	6.808989	28.974464	5.662955	7.955022	5.281107	8.336870
3	0	5.000000	1	5.000000	-nan	9890.000000	1430	6.916084	28.885885	6.630615	7.201553	6.535499	7.296669
3	1	0.000000	0	-nan	-nan	898.000000	98	9.163265	31.973070	8.016000	10.310530	7.633742	10.692789
4	0	38.000000	3	12.666667	69.333333	13888.000000	1486	9.345895	39.755024	9.017368	9.674422	8.907906	9.783884
4	1	8.000000	1	8.000000	-nan	1102.000000	101	10.910891	37.161980	9.692538	12.129245	9.286593	12.535189
5	0	96.000000	6	16.000000	62.000000	16833.000000	1463	11.505810	48.504583	11.140086	11.871534	11.018230	11.993390
5	1	0.000000	0	-nan	-nan	1429.000000	107	13.355140	48.061365	12.008999	14.701282	11.560476	15.149804
6	0	76.000000	4	19.000000	49.333333	19900.000000	1449	13.733609	55.959374	13.338891	14.128327	13.207375	14.259844
6	1	20.000000	1	20.000000	-nan	1510.000000	100	15.100000	54.979798	13.610686	16.589314	13.114460	17.085540
7	0	74.000000	4	18.500000	38.333333	23098.000000	1460	15.820548	61.146665	15.409498	16.231598	15.272540	16.368556
7	1	0.000000	0	-nan	-nan	1650.000000	86	19.186047	81.753215	17.227708	21.144385	16.575207	21.796886
8	0	62.000000	3	20.666667	41.333333	25702.000000	1442	17.823856	67.008508	17.390877	18.256835	17.246612	18.401100
8	1	0.000000	0	-nan	-nan	1914.000000	92	20.804348	73.499761	19.009062	22.599634	18.410888	23.197807
9	0	46.000000	2	23.000000	72.000000	21078.000000	1114	18.921005	68.248920	18.423853	19.418158	18.258206	19.583805
