episodeIndex	865
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	2386.000000	1134	2.104056	7.231881	1.943657	2.264456	1.890213	2.317900
1	1	0.000000	0	-nan	-nan	261.000000	59	4.423729	14.213910	3.437869	5.409589	3.109389	5.738069
2	0	2.000000	1	2.000000	-nan	7048.000000	1588	4.438287	16.947040	4.230793	4.645782	4.161658	4.714917
2	1	0.000000	0	-nan	-nan	704.000000	109	6.458716	24.935780	5.498027	7.419405	5.177934	7.739498
3	0	3.000000	1	3.000000	-nan	12164.000000	1798	6.765295	26.542546	6.521255	7.009335	6.439943	7.090647
3	1	0.000000	0	-nan	-nan	1211.000000	129	9.387597	33.567345	8.363011	10.412182	8.021629	10.753565
4	0	4.000000	1	4.000000	-nan	17170.000000	1871	9.176911	36.498632	8.896376	9.457445	8.802905	9.550917
4	1	0.000000	0	-nan	-nan	1400.000000	132	10.606061	34.316910	9.581939	11.630183	9.240710	11.971411
5	0	5.000000	1	5.000000	-nan	20614.000000	1826	11.289157	44.549767	10.975426	11.602887	10.870894	11.707420
5	1	0.000000	0	-nan	-nan	1742.000000	134	13.000000	43.488722	11.855751	14.144249	11.474497	14.525503
6	0	6.000000	1	6.000000	-nan	24458.000000	1801	13.580233	53.290365	13.234730	13.925736	13.119611	14.040855
6	1	0.000000	0	-nan	-nan	1780.000000	119	14.957983	51.854152	13.632107	16.283859	13.190337	16.725629
7	0	16.000000	2	8.000000	2.000000	28635.000000	1829	15.656096	57.976304	15.298492	16.013701	15.179341	16.132851
7	1	0.000000	0	-nan	-nan	1986.000000	108	18.388889	76.894081	16.694086	20.083692	16.129393	20.648385
8	0	10.000000	1	10.000000	-nan	32160.000000	1832	17.554585	62.053818	17.184922	17.924248	17.061754	18.047417
8	1	8.000000	1	8.000000	-nan	2318.000000	118	19.644068	66.436332	18.136953	21.151183	17.634795	21.653340
9	0	11.000000	1	11.000000	-nan	26475.000000	1419	18.657505	62.830428	18.234858	19.080153	18.094035	19.220975
