episodeIndex	660
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	23.000000	3	7.666667	69.333333	1869.000000	873	2.140893	7.485860	1.954900	2.326887	1.892928	2.388859
1	1	0.000000	0	-nan	-nan	182.000000	42	4.333333	15.154472	3.126825	5.539842	2.724827	5.941840
2	0	58.000000	6	9.666667	43.866667	5430.000000	1215	4.469136	17.601806	4.227381	4.710891	4.146830	4.791441
2	1	14.000000	1	14.000000	-nan	580.000000	84	6.904762	30.207688	5.700271	8.109253	5.298945	8.510579
3	0	68.000000	6	11.333333	32.666667	9447.000000	1373	6.880554	28.632952	6.590497	7.170610	6.493853	7.267254
3	1	0.000000	0	-nan	-nan	876.000000	96	9.125000	32.236842	7.961074	10.288926	7.573265	10.676735
4	0	8.000000	1	8.000000	-nan	13368.000000	1436	9.309192	39.544752	8.975880	9.642505	8.864823	9.753562
4	1	30.000000	2	15.000000	50.000000	1082.000000	99	10.929293	37.821480	9.687823	12.170763	9.274176	12.584410
5	0	30.000000	2	15.000000	72.000000	16298.000000	1418	11.493653	48.721555	11.121341	11.865965	10.997290	11.990016
5	1	0.000000	0	-nan	-nan	1390.000000	104	13.365385	49.379761	11.981364	14.749405	11.520221	15.210548
6	0	22.000000	1	22.000000	-nan	19348.000000	1407	13.751244	56.299385	13.349463	14.153025	13.215593	14.286895
6	1	0.000000	0	-nan	-nan	1490.000000	99	15.050505	55.293342	13.549427	16.551584	13.049280	17.051730
7	0	48.000000	2	24.000000	2.000000	22537.000000	1423	15.837667	61.148735	15.421300	16.254033	15.282571	16.392763
7	1	0.000000	0	-nan	-nan	1593.000000	83	19.192771	84.059947	17.171428	21.214114	16.497934	21.887608
8	0	50.000000	2	25.000000	2.000000	25058.000000	1405	17.834875	67.009751	17.396228	18.273523	17.250075	18.419676
8	1	0.000000	0	-nan	-nan	1898.000000	91	20.857143	74.057143	19.045188	22.669098	18.441461	23.272825
9	0	27.000000	1	27.000000	-nan	20559.000000	1085	18.948387	68.226116	18.444718	19.452056	18.276900	19.619874
