episodeIndex	27
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	600.000000	2	300.000000	180000.000000	600.019000	30	20.000633	11999.973805	-21.035942	61.037209	-35.412966	75.414233
1	0	0.000000	0	-nan	-nan	97.675002	192	0.508724	15.544326	-0.075093	1.092541	-0.279632	1.297080
1	1	0.000000	0	-nan	-nan	158.333625	186	0.851256	30.070922	0.026247	1.676265	-0.262792	1.965304
1	2	0.000000	0	-nan	-nan	1860.350781	4270	0.435679	13.299619	0.321168	0.550190	0.281050	0.590309
2	0	0.000000	0	-nan	-nan	2747.898203	3043	0.903023	18.561255	0.742774	1.063271	0.686632	1.119414
2	1	0.000000	0	-nan	-nan	101.954102	120	0.849618	19.642214	0.019487	1.679748	-0.271346	1.970581
2	2	0.000000	0	-nan	-nan	96.707180	127	0.761474	14.932295	0.057911	1.465037	-0.188580	1.711528
3	0	0.000000	0	-nan	-nan	344.586874	501	0.687798	2.303112	0.548681	0.826915	0.499942	0.875654
3	1	0.000000	0	-nan	-nan	7617.161796	11522	0.661097	2.193921	0.632784	0.689410	0.622865	0.699330
3	2	0.000000	0	-nan	-nan	365.028105	557	0.655347	2.180914	0.526956	0.783737	0.481975	0.828718
4	0	0.000000	0	-nan	-nan	560.078508	154	3.636873	543.391929	-0.217358	7.491105	-1.567675	8.841422
4	1	0.000000	0	-nan	-nan	1552.239532	137	11.330216	3798.591338	0.526016	22.134415	-3.259198	25.919629
4	2	0.000000	0	-nan	-nan	39598.799478	3473	11.401900	3678.215863	9.290319	13.513481	8.550534	14.253267
5	0	0.000000	0	-nan	-nan	755840.864859	4181	180.779925	27308.645683	175.536059	186.023791	173.698888	187.860961
5	1	0.000000	0	-nan	-nan	33701.755019	206	163.600753	20565.157525	143.099802	184.101703	135.917364	191.284141
5	2	0.000000	0	-nan	-nan	35124.979699	185	189.864755	29694.983129	163.869310	215.860201	154.761894	224.967616
6	0	0.000000	0	-nan	-nan	77081.740928	2542	30.323266	430.399669	29.478979	31.167552	29.183186	31.463345
6	1	0.000000	0	-nan	-nan	3739.129562	136	27.493600	352.518241	24.190186	30.797013	23.032847	31.954353
6	2	0.000000	0	-nan	-nan	3114.935773	100	31.149358	573.841800	26.234198	36.064518	24.512188	37.786528
