episodeIndex	6
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
1	1	0.102242	1	0.102242	-nan	0.102242	1	0.102242	-nan	-nan	-nan	-nan	-nan
2	0	6.949894	194	0.035824	0.002792	28.178069	1063	0.026508	0.001886	0.023249	0.029768	0.021569	0.031447
2	1	0.262733	8	0.032842	0.002822	1.770666	57	0.031064	0.001723	0.017611	0.044518	0.010681	0.051448
3	0	0.644734	14	0.046052	0.005186	4.917295	65	0.075651	0.174729	-0.051215	0.202516	-0.116569	0.267871
3	1	7.610339	216	0.035233	0.003401	48.900059	1126	0.043428	0.056451	0.026103	0.060754	0.017177	0.069679
4	0	340.504811	102	3.338282	13.115339	1870.152153	1025	1.824539	6.833481	1.624747	2.024330	1.521825	2.127252
4	1	13.744335	5	2.748867	11.129653	82.091645	62	1.324059	5.613144	0.587808	2.060309	0.208532	2.439586
5	0	1365.711531	20	68.285577	23017.381457	6371.527300	115	55.404585	19484.961820	23.553868	87.255302	7.146111	103.663059
5	1	16639.525866	209	79.614956	21648.790672	101528.790746	1861	54.556040	16580.923981	47.252229	61.859851	43.489703	65.622377
6	0	19643.680819	166	118.335427	17543.421635	151669.228527	1249	121.432529	17801.651395	112.194756	130.670302	107.435958	135.429100
6	1	381.248841	7	54.464120	1649.758944	7194.263792	77	93.431997	13210.283914	61.381921	125.482073	44.871465	141.992530
