episodeIndex	3
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	0	-nan	-nan	0.012266	4	0.003067	0.000000	0.002797	0.003336	0.002572	0.003561
1	1	0.000000	0	-nan	-nan	0.147849	68	0.002174	0.000001	0.001836	0.002512	0.001554	0.002795
2	0	2.768926	40	0.069223	0.012119	28.529783	270	0.105666	0.412244	-0.018687	0.230019	-0.122566	0.333897
2	1	0.022741	2	0.011370	0.000008	0.567130	22	0.025779	0.006225	-0.027754	0.079312	-0.072473	0.124030
3	0	21.656790	252	0.085940	0.033747	262.346486	1353	0.193900	0.721146	0.120428	0.267372	0.059052	0.328747
3	1	1.224919	14	0.087494	0.045736	7.373522	82	0.089921	0.119054	-0.031342	0.211184	-0.132639	0.312481
4	0	0.630450	20	0.031523	0.005474	17.135442	107	0.160144	0.574199	-0.072987	0.393275	-0.267733	0.588022
4	1	30.048409	308	0.097560	0.040477	298.491603	1744	0.171153	0.558778	0.114189	0.228118	0.066603	0.275704
5	0	2165.487537	20	108.274377	37804.968058	7441.058027	128	58.133266	14930.349372	23.762355	92.504177	-4.949458	121.215990
5	1	26394.230376	256	103.102462	26250.549562	102380.579760	1753	58.403069	16211.164229	48.725257	68.080881	40.640876	76.165262
6	0	8995.910491	170	52.917121	4171.819399	39209.340816	667	58.784619	9694.487304	46.651833	70.917405	36.516684	81.052554
6	1	788.018211	18	43.778789	1596.844115	3954.406256	57	69.375548	12407.050338	22.423138	116.327958	-16.798656	155.549753
