episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	18.125176	296	0.061234	0.016905	18.125176	296	0.061234	0.016905
1	1	0.969796	19	0.051042	0.011373	0.969796	19	0.051042	0.011373
2	0	0.704082	19	0.037057	0.004983	0.704082	19	0.037057	0.004983
2	1	23.086465	354	0.065216	0.018948	23.086465	354	0.065216	0.018948
3	0	1.420339	2	0.710170	0.002248	1.420339	2	0.710170	0.002248
3	1	4.812908	9	0.534768	0.094036	4.812908	9	0.534768	0.094036
4	0	4274.920397	15	284.994693	64205.976134	4274.920397	15	284.994693	64205.976134
4	1	812.051323	4	203.012831	54740.436927	812.051323	4	203.012831	54740.436927
5	0	24127.255754	171	141.095063	26034.991386	24127.255754	171	141.095063	26034.991386
5	1	3089.984572	21	147.142122	26540.287704	3089.984572	21	147.142122	26540.287704
6	0	288.875259	9	32.097251	814.604826	288.875259	9	32.097251	814.604826
6	1	5757.793114	203	28.363513	839.802954	5757.793114	203	28.363513	839.802954
7	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
8	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
9	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
9	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
