episodeIndex	629
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1849.000000	857	2.157526	6.873521	1.977646	2.337407	1.917711	2.397341
1	1	0.000000	0	-nan	-nan	172.000000	42	4.095238	8.039489	3.216470	4.974006	2.923673	5.266804
2	0	2.000000	1	2.000000	-nan	5316.000000	1192	4.459732	17.158747	4.218747	4.700716	4.138453	4.781010
2	1	0.000000	0	-nan	-nan	430.000000	76	5.657895	9.321404	4.954469	6.361321	4.720093	6.595696
3	0	16.000000	2	8.000000	50.000000	8546.000000	1270	6.729134	28.062114	6.430566	7.027702	6.331086	7.127182
3	1	0.000000	0	-nan	-nan	794.000000	96	8.270833	29.062719	7.165694	9.375973	6.797471	9.744195
4	0	44.000000	5	8.800000	17.200000	11598.000000	1280	9.060937	36.768762	8.720514	9.401361	8.607088	9.514787
4	1	0.000000	0	-nan	-nan	764.000000	77	9.922078	42.046480	8.437838	11.406318	7.943303	11.900853
5	0	47.000000	5	9.400000	14.800000	14988.000000	1308	11.458716	48.119947	11.073465	11.843966	10.945103	11.972328
5	1	0.000000	0	-nan	-nan	1139.000000	85	13.400000	52.361905	11.823540	14.976460	11.298278	15.501722
6	0	26.000000	2	13.000000	18.000000	18368.000000	1359	13.515820	53.459065	13.117451	13.914189	12.984718	14.046922
6	1	0.000000	0	-nan	-nan	1582.000000	88	17.977273	78.942006	16.074892	19.879653	15.441036	20.513509
7	0	17.000000	1	17.000000	-nan	20517.000000	1335	15.368539	55.510254	14.958967	15.778112	14.822501	15.914577
7	1	0.000000	0	-nan	-nan	1390.000000	82	16.951220	58.763023	15.250903	18.651536	14.684373	19.218066
8	0	18.000000	1	18.000000	-nan	21962.000000	1291	17.011619	55.568082	16.594909	17.428329	16.456065	17.567173
8	1	0.000000	0	-nan	-nan	1632.000000	94	17.361702	41.910776	16.020533	18.702871	15.573668	19.149737
9	0	19.000000	1	19.000000	-nan	18344.000000	1012	18.126482	54.793086	17.659116	18.593848	17.503394	18.749571
