episodeIndex	884
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	2637.000000	1211	2.177539	6.470107	2.030725	2.324353	1.981808	2.373271
1	1	0.000000	0	-nan	-nan	221.000000	63	3.507937	6.705581	2.852648	4.163225	2.634312	4.381561
2	0	2.000000	1	2.000000	-nan	7084.000000	1654	4.282950	14.293756	4.096231	4.469670	4.034017	4.531883
2	1	0.000000	0	-nan	-nan	706.000000	115	6.139130	22.015561	5.260309	7.017952	4.967494	7.310767
3	0	3.000000	1	3.000000	-nan	11641.000000	1765	6.595467	25.566419	6.353728	6.837207	6.273183	6.917752
3	1	0.000000	0	-nan	-nan	1076.000000	128	8.406250	28.306102	7.461712	9.350788	7.147000	9.665500
4	0	4.000000	1	4.000000	-nan	15970.000000	1775	8.997183	34.642044	8.716583	9.277783	8.623090	9.371276
4	1	0.000000	0	-nan	-nan	1120.000000	115	9.739130	36.457666	8.608215	10.870046	8.231404	11.246857
5	0	5.000000	1	5.000000	-nan	20549.000000	1813	11.334253	44.667463	11.018984	11.649522	10.913939	11.754567
5	1	0.000000	0	-nan	-nan	1649.000000	127	12.984252	42.253718	11.825701	14.142803	11.439682	14.528822
6	0	6.000000	1	6.000000	-nan	25406.000000	1905	13.336483	48.929262	13.014583	13.658383	12.907328	13.765638
6	1	0.000000	0	-nan	-nan	2078.000000	119	17.462185	76.793049	15.848673	19.075696	15.311066	19.613304
7	0	20.000000	2	10.000000	18.000000	28675.000000	1877	15.277038	51.893358	14.943067	15.611009	14.831791	15.722285
7	1	0.000000	0	-nan	-nan	2231.000000	129	17.294574	55.881298	15.972599	18.616548	15.532129	19.057018
8	0	44.000000	4	11.000000	6.666667	31628.000000	1857	17.031772	52.740908	16.693277	17.370267	16.580493	17.483050
8	1	0.000000	0	-nan	-nan	2068.000000	119	17.378151	38.287993	16.238840	18.517463	15.859232	18.897071
9	0	35.000000	3	11.666667	9.333333	25925.000000	1431	18.116702	52.690567	17.731284	18.502119	17.602867	18.630537
