episodeIndex	88
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	89	0.125000	90	0.001404	0.000176	1.011236	0.011236	0.001389	-0.001370	0.004274	-0.002263	0.005265
1	0	725.638324	264	2.748630	3.503614	85	59969.986476	22066	705.529253	5546.815283	259.600000	188.314286	2.717755	2.625023	2.812648	2.594593	2.844759
1	1	29.072855	12	2.422738	1.091987	85	2062.109703	766	24.260114	82.516878	9.011765	8.059384	2.692049	2.313660	3.126204	2.198152	3.285429
1	2	23.258444	9	2.584272	1.539718	85	2094.219680	737	24.637879	100.610561	8.670588	8.437815	2.841546	2.413375	3.337140	2.283363	3.520067
1	3	25.034566	8	3.129321	3.869517	85	1995.080659	746	23.471537	94.932702	8.776471	6.747059	2.674371	2.285168	3.117223	2.165754	3.278654
2	0	353.390609	73	4.840967	9.017217	86	29334.142055	6212	341.094675	3812.367888	72.232558	121.357045	4.722174	4.391959	5.074949	4.286575	5.197905
2	1	13266.029895	3161	4.196783	7.254430	87	1138435.155609	265398	13085.461559	4124594.926794	3050.551724	221137.575782	4.289539	4.012964	4.585107	3.924717	4.688147
2	2	287.689899	83	3.466143	4.469557	85	23569.738722	6032	277.291044	1430.623999	70.964706	69.748739	3.907450	3.696557	4.129442	3.628612	4.206025
2	3	275.748775	59	4.673708	9.850913	85	30444.140671	6202	358.166361	2619.023293	72.964706	79.082073	4.908762	4.632944	5.199627	4.544186	5.300097
2	4	314.967624	73	4.314625	9.389170	85	26935.662168	6124	316.890143	1694.714729	72.047059	51.497759	4.398377	4.183123	4.623181	4.113418	4.700315
2	5	261.992900	72	3.638790	4.219199	86	23597.958565	6134	274.394867	2124.705745	71.325581	127.186867	3.847075	3.584353	4.128429	3.500639	4.226659
3	0	478.442285	46	10.400919	22.836700	86	41241.403726	3905	479.551206	9737.835652	45.406977	70.197127	10.561179	9.702717	11.491113	9.431154	11.818397
3	1	13128.445491	1259	10.427677	20.174762	87	1162563.630171	111333	13362.800347	4583270.730306	1279.689655	40155.402566	10.442220	9.753088	11.179448	9.533354	11.436649
3	2	436.403370	38	11.484299	16.373088	88	39350.302158	3789	447.162525	12267.449739	43.056818	101.985240	10.385406	9.364355	11.514432	9.045498	11.917607
3	3	543.547427	52	10.452835	22.967058	87	40775.662791	3963	468.685779	11493.467686	45.551724	95.273456	10.289090	9.350805	11.318154	9.056294	11.683505
4	0	92.614421	6	15.435737	0.616936	85	9907.146757	653	116.554668	1607.064859	7.682353	7.005042	15.171741	13.055044	17.631963	12.413932	18.542833
4	1	3950.608331	261	15.136430	1.011950	86	294512.215751	19402	3424.560648	494782.243496	225.604651	2064.924213	15.179477	13.897880	16.577995	13.494334	17.072744
4	2	123.081388	8	15.385174	0.442072	86	10547.664382	693	122.647260	2969.770828	8.058140	12.690698	15.220295	12.553536	18.451820	11.765582	19.686097
4	3	75.873086	5	15.174617	0.802054	85	9809.437785	648	115.405150	2072.769787	7.623529	8.951821	15.138021	12.747073	17.976056	12.031948	19.043322
5	0	0.000000	0	-nan	-nan	1	15.509808	1	15.509808	-nan	1.000000	-nan	15.509808	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	2	204.061359	13	102.030679	1281.949178	6.500000	4.500000	15.697028	-8.594063	-33.737517	-14.802134	-19.257814
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	2	47.247334	3	23.623667	133.870488	1.500000	0.500000	15.749111	-10.229182	-26.287965	-14.917542	-17.951004
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	1	15.365428	1	15.365428	-nan	1.000000	-nan	15.365428	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
