episodeIndex	3
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	220	0.000000	0.000000	0.000000	844	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
1	1	0.000000	14	0.000000	0.000000	0.000000	53	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
2	0	1979.631254	1491	1.327720	49.111943	7270.310950	5962	1.219442	41.194808	0.954905	1.483979	0.733923	1.704960
2	1	166.964124	105	1.590135	74.521144	520.684897	389	1.338522	45.634281	0.248508	2.428535	-0.662037	3.339080
3	0	143.999613	127	1.133855	22.808981	744.791872	467	1.594843	49.213403	0.561739	2.627948	-0.301267	3.490954
3	1	1993.557509	1833	1.087593	31.646028	8478.081792	7211	1.175715	38.504854	0.943163	1.408268	0.748899	1.602531
4	0	1.145637	44	0.026037	0.011026	3.411121	174	0.019604	0.013834	-0.008773	0.047981	-0.032477	0.071685
4	1	11.507700	659	0.017462	0.011110	143.344534	2805	0.051103	0.449078	0.010836	0.091371	-0.022802	0.125008
5	0	0.280566	45	0.006235	0.001294	3.705114	203	0.018252	0.004630	0.003054	0.033450	-0.009642	0.046146
5	1	23.937597	825	0.029015	0.008666	86.933722	3401	0.025561	0.008001	0.020680	0.030442	0.016602	0.034520
6	0	0.000000	3	0.000000	0.000000	0.000000	3	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
6	1	0.000000	81	0.000000	0.000000	0.000000	136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
