episodeIndex	28
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	29	0.000000	29	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	665.976743	255	2.611674	1.796784	29	19996.238202	7430	689.525455	5167.203362	256.206897	204.669951	2.691284	2.530807	2.858725	2.476364	2.918882
1	1	36.439300	13	2.803023	1.871960	29	703.992096	262	24.275590	129.904544	9.034483	12.534483	2.686993	1.920801	3.721618	1.698180	4.173559
1	2	20.280320	7	2.897189	5.130988	29	767.957115	273	26.481280	155.900718	9.413793	8.751232	2.813030	2.062031	3.767940	1.836339	4.165251
1	3	17.314882	8	2.164360	0.084680	29	739.587913	271	25.503031	85.879766	9.344828	10.162562	2.729107	2.081757	3.569511	1.889498	3.925028
2	0	303.701270	63	4.820655	8.828578	29	10128.369017	2093	349.254104	1207.973093	72.172414	50.076355	4.839163	4.488579	5.216912	4.372092	5.355723
2	1	13118.672678	3095	4.238666	7.682493	29	386238.637916	90284	13318.573721	26697.484120	3113.241379	5291202.637931	4.278041	3.323899	5.978158	3.082459	6.933766
2	2	404.486263	88	4.596435	8.573517	29	8307.690057	2128	286.472071	1767.971195	73.379310	95.029557	3.903990	3.508722	4.341331	3.379584	4.505120
2	3	371.671992	79	4.704709	10.602934	29	10188.395426	2067	351.323980	1498.384499	71.275862	69.706897	4.929074	4.521052	5.375152	4.386733	5.540780
2	4	323.203305	78	4.143632	6.240701	29	9220.733995	2075	317.956345	1586.097746	71.551724	48.041872	4.443727	4.081610	4.833551	3.961222	4.976708
2	5	283.032062	77	3.675741	5.323687	29	8472.132947	2138	292.142515	2184.717838	73.724138	68.992611	3.962644	3.568551	4.392028	3.438537	4.551069
3	0	353.467901	34	10.396115	19.479547	29	13289.527439	1256	458.259567	6282.023958	43.310345	54.721675	10.580834	9.281706	12.060497	8.864868	12.626474
3	1	12849.249349	1250	10.279399	18.743207	29	392410.295978	37734	13531.389516	266684.666825	1301.172414	1336.290640	10.399382	10.140055	10.664313	10.050840	10.758121
3	2	419.156212	44	9.526278	16.759290	29	13155.038517	1274	453.622018	4300.855243	43.931034	36.566502	10.325776	9.272448	11.495500	8.929107	11.934735
3	3	480.524150	46	10.446177	21.117683	29	12879.952875	1287	444.136306	3282.500560	44.379310	32.815271	10.007733	9.071276	11.040898	8.764771	11.427028
4	0	60.698506	4	15.174626	2.256766	29	3692.952983	241	127.343206	1428.992189	8.310345	6.221675	15.323456	12.200283	19.251688	11.255816	20.872136
4	1	3598.058777	234	15.376320	0.521075	29	96146.297029	6273	3315.389553	167563.907835	216.310345	720.650246	15.327004	13.948704	16.841882	13.496500	17.406500
4	2	74.009048	5	14.801810	1.682435	29	3190.423765	207	110.014613	1441.107009	7.137931	6.194581	15.412675	11.821738	20.101823	10.758758	22.094833
4	3	226.283828	15	15.085589	0.702882	29	3340.029777	217	115.173441	2176.546953	7.482759	9.472906	15.391842	11.258736	21.058142	10.067732	23.564577
5	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
