episodeIndex	26
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	2381.264273	14	170.090305	55001.598321	24387.277465	426	57.247130	14899.179793	45.090870	69.403390	40.813997	73.680264
1	1	1312.629009	12	109.385751	19382.771636	22876.005915	381	60.042010	16524.778622	46.504807	73.579213	41.742084	78.341937
1	2	33117.505547	277	119.557782	22292.966079	549105.784293	8825	62.221619	16491.980937	59.411642	65.031595	58.423023	66.020214
2	0	9.387354	1	9.387354	-nan	7481.837525	324	23.092091	8993.860084	12.262198	33.921984	8.451974	37.732209
2	1	17.067548	4	4.266887	24.938924	4373.446214	312	14.017456	3975.505390	6.680051	21.354861	4.098570	23.936341
2	2	954.263270	117	8.156096	56.119559	124991.448448	7125	17.542659	5749.209595	15.696219	19.389100	15.046596	20.038723
3	0	0.000000	0	-nan	-nan	1852.160489	317	5.842778	1809.988595	0.931077	10.754478	-0.796981	12.482536
3	1	79.156594	5	15.831319	4.151213	2394.397304	314	7.625469	2626.135223	1.680942	13.569996	-0.410490	15.661428
3	2	323.020644	27	11.963728	59.753822	65456.741056	6570	9.962974	3301.602423	8.505827	11.420121	7.993167	11.932781
4	0	24.383045	11	2.216640	2.029954	75810.233532	6239	12.151023	2259.049732	10.914139	13.387907	10.478973	13.823074
4	1	0.000000	0	-nan	-nan	3622.351924	278	13.030043	3191.688635	6.065198	19.994888	3.614793	22.445293
4	2	0.003516	1	0.003516	-nan	4322.234780	278	15.547607	3051.751879	8.737157	22.358057	6.341072	24.754142
5	0	8.534481	13	0.656499	0.721537	6264.614387	479	13.078527	2916.117746	8.006771	18.150283	6.222401	19.934653
5	1	150.702696	379	0.397632	0.430267	121638.302109	10353	11.749087	2422.492560	10.754778	12.743397	10.404955	13.093220
5	2	4.322509	14	0.308751	0.129286	5501.345262	453	12.144250	2367.129396	7.445466	16.843034	5.792317	18.496183
6	0	0.000000	0	-nan	-nan	11.250634	33	0.340928	0.195565	0.182690	0.499167	0.127017	0.554839
6	1	16.517302	16	1.032331	0.072403	248.175908	753	0.329583	0.195136	0.296493	0.362673	0.284851	0.374315
6	2	1.211764	1	1.211764	-nan	8.954806	43	0.208251	0.149113	0.087206	0.329296	0.044620	0.371883
