episodeIndex	286
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	805.000000	383	2.101828	6.290651	1.844413	2.359242	1.758645	2.445010
1	1	0.000000	0	-nan	-nan	91.000000	19	4.789474	27.508772	2.372659	7.206289	1.567398	8.011550
2	0	2.000000	1	2.000000	-nan	2474.000000	545	4.539450	20.495224	4.149945	4.928954	4.020165	5.058734
2	1	4.000000	1	4.000000	-nan	230.000000	32	7.187500	36.350806	5.046747	9.328253	4.333467	10.041533
3	0	8.000000	2	4.000000	2.000000	4365.000000	609	7.167488	36.189007	6.677862	7.657113	6.514723	7.820252
3	1	0.000000	0	-nan	-nan	443.000000	45	9.844444	28.634343	8.242225	11.446664	7.708380	11.980509
4	0	6.000000	1	6.000000	-nan	6468.000000	656	9.859756	48.542134	9.313379	10.406133	9.131332	10.588181
4	1	0.000000	0	-nan	-nan	534.000000	44	12.136364	42.306554	10.166836	14.105891	9.510607	14.762120
5	0	7.000000	1	7.000000	-nan	7538.000000	636	11.852201	55.518279	11.258765	12.445637	11.061037	12.643365
5	1	0.000000	0	-nan	-nan	656.000000	46	14.260870	49.841546	12.170123	16.351616	11.473505	17.048235
6	0	8.000000	1	8.000000	-nan	8488.000000	601	14.123128	62.311481	13.476386	14.769871	13.260897	14.985359
6	1	0.000000	0	-nan	-nan	810.000000	53	15.283019	49.860668	13.334854	17.231184	12.685743	17.880295
7	0	9.000000	1	9.000000	-nan	10467.000000	637	16.431711	64.274024	15.793694	17.069729	15.581112	17.282310
7	1	0.000000	0	-nan	-nan	845.000000	41	20.609756	111.243902	17.301259	23.918253	16.198897	25.020615
8	0	10.000000	1	10.000000	-nan	11668.000000	633	18.432859	67.236387	17.778246	19.087473	17.560135	19.305584
8	1	0.000000	0	-nan	-nan	826.000000	35	23.600000	66.305882	20.835436	26.364564	19.914308	27.285692
9	0	11.000000	1	11.000000	-nan	9174.000000	470	19.519149	69.358908	18.747559	20.290739	18.490472	20.547826
