episodeIndex	703
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	2108.000000	960	2.195833	6.910514	2.025420	2.366247	1.968639	2.423027
1	1	0.000000	0	-nan	-nan	180.000000	48	3.750000	7.936170	2.933287	4.566713	2.661166	4.838834
2	0	0.000000	0	-nan	-nan	5850.000000	1324	4.418429	16.232948	4.196027	4.640831	4.121924	4.714934
2	1	2.000000	1	2.000000	-nan	590.000000	94	6.276596	25.600092	5.228402	7.324789	4.879154	7.674038
3	0	3.000000	1	3.000000	-nan	9438.000000	1410	6.693617	27.982713	6.410660	6.976574	6.316382	7.070852
3	1	0.000000	0	-nan	-nan	848.000000	104	8.153846	27.937267	7.112824	9.194868	6.765965	9.541727
4	0	4.000000	1	4.000000	-nan	12672.000000	1408	9.000000	36.213220	8.677881	9.322119	8.570553	9.429447
4	1	0.000000	0	-nan	-nan	822.000000	84	9.785714	39.712565	8.404666	11.166763	7.944513	11.626916
5	0	5.000000	1	5.000000	-nan	16484.000000	1448	11.383978	47.034214	11.021979	11.745977	10.901364	11.866592
5	1	0.000000	0	-nan	-nan	1296.000000	98	13.224490	48.980013	11.804514	14.644466	11.331390	15.117589
6	0	14.000000	2	7.000000	2.000000	20456.000000	1521	13.449047	52.440988	13.076093	13.822001	12.951828	13.946266
6	1	0.000000	0	-nan	-nan	1808.000000	98	18.448980	80.373659	16.629997	20.267962	16.023929	20.874030
7	0	27.000000	3	9.000000	4.000000	23030.000000	1498	15.373832	55.079929	14.988686	15.758978	14.860359	15.887305
7	1	0.000000	0	-nan	-nan	1859.000000	103	18.048544	58.419189	16.535875	19.561212	16.031868	20.065220
8	0	36.000000	3	12.000000	4.000000	25158.000000	1472	17.091033	55.948200	16.699450	17.482616	16.568978	17.613087
8	1	0.000000	0	-nan	-nan	1730.000000	100	17.300000	40.515152	16.021522	18.578478	15.595544	19.004456
9	0	28.000000	2	14.000000	2.000000	20648.000000	1136	18.176056	55.764572	17.731041	18.621071	17.582766	18.769346
