episodeIndex	5
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	600.000000	7	85.714286	51428.571429	-134.621314	306.049886	-259.897971	431.326543
1	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
1	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
2	0	0.000000	0	-nan	-nan	12.879870	2	6.439935	0.184867	5.658404	7.221467	5.214047	7.665824
2	1	0.000000	0	-nan	-nan	266.495984	36	7.402666	0.492132	7.102113	7.703219	6.931227	7.874105
2	2	0.000000	0	-nan	-nan	14.029987	2	7.014994	0.006102	6.873005	7.156983	6.792274	7.237714
3	0	0.000000	0	-nan	-nan	74280.323098	393	189.008456	29331.384919	166.800864	211.216048	154.174248	223.842663
3	1	0.000000	0	-nan	-nan	3976.481254	25	159.059250	15026.149792	96.038247	222.080254	60.206267	257.912233
3	2	0.000000	0	-nan	-nan	2521.503819	16	157.593989	22793.076153	60.571381	254.616596	5.407041	309.780936
4	0	5013.834885	9	557.092765	733.900265	18812.222876	144	130.640437	40910.983840	87.312283	173.968590	62.677108	198.603765
4	1	0.000000	0	-nan	-nan	467.602317	4	116.900579	38512.031603	-135.331129	369.132288	-278.743021	512.544179
4	2	581.396484	1	581.396484	-nan	1667.456852	9	185.272984	64176.592416	-31.796381	402.342348	-155.215948	525.761915
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	50.240120	2	25.120060	0.078246	24.611610	25.628510	24.322519	25.917601
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
