episodeIndex	9
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.377288	346	0.003981	0.000491	5.795086	3592	0.001613	0.000212	0.001064	0.002162	0.000825	0.002402
1	1	0.000000	14	0.000000	0.000000	0.144840	184	0.000787	0.000114	-0.000993	0.002568	-0.001771	0.003345
1	2	0.000000	15	0.000000	0.000000	0.118278	158	0.000749	0.000089	-0.000945	0.002442	-0.001684	0.003181
2	0	108.221954	127	0.852141	24.181022	1630.073900	1260	1.293709	42.181887	0.879805	1.707614	0.699090	1.888329
2	1	3814.942763	2780	1.372282	46.744906	37640.645652	27398	1.373846	47.097025	1.280056	1.467637	1.239106	1.508587
2	2	166.671413	124	1.344124	58.040692	1724.990786	1229	1.403573	50.120477	0.946743	1.860402	0.747287	2.059859
3	0	2.148608	24	0.089525	0.191281	133.433192	284	0.469835	8.444581	0.079756	0.859914	-0.090556	1.030226
3	1	3.731498	28	0.133268	0.247759	49.848725	311	0.160285	0.818825	0.044210	0.276360	-0.006469	0.327040
3	2	266.578590	709	0.375992	7.850959	2542.435144	7215	0.352382	6.682245	0.283538	0.421226	0.253480	0.451284
4	0	0.421643	29	0.014539	0.002944	1.919889	269	0.007137	0.001434	0.001915	0.012360	-0.000366	0.014640
4	1	0.961517	31	0.031017	0.006901	2.672118	264	0.010122	0.002130	0.003695	0.016548	0.000890	0.019354
4	2	15.165192	580	0.026147	0.006474	57.243964	5414	0.010573	0.002393	0.009069	0.012077	0.008413	0.012734
5	0	0.085391	32	0.002668	0.000064	1.876682	335	0.005602	0.000223	0.003758	0.007446	0.002953	0.008251
5	1	0.146079	35	0.004174	0.000074	1.781165	315	0.005654	0.000294	0.003468	0.007841	0.002513	0.008796
5	2	3.292066	688	0.004785	0.000202	42.435948	7182	0.005909	0.000273	0.005467	0.006350	0.005275	0.006543
6	0	0.000000	0	-nan	-nan	0.042438	5	0.008488	0.000360	-0.010713	0.027688	-0.019096	0.036071
6	1	0.000000	0	-nan	-nan	0.037487	8	0.004686	0.000176	-0.005914	0.015286	-0.010542	0.019914
6	2	0.000000	0	-nan	-nan	0.216705	140	0.001548	0.000066	-0.000003	0.003099	-0.000681	0.003776
