episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	9.614154	2	4.807077	0.002865	9.614154	2	4.807077	0.002865
2	1	108.028337	27	4.001050	0.329972	108.028337	27	4.001050	0.329972
2	2	11.041924	3	3.680641	0.359345	11.041924	3	3.680641	0.359345
3	0	55.445546	10	5.544555	0.069859	55.445546	10	5.544555	0.069859
3	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
3	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
4	0	35478.419930	244	145.403360	24395.507495	35478.419930	244	145.403360	24395.507495
4	1	1656.050535	13	127.388503	18435.568278	1656.050535	13	127.388503	18435.568278
4	2	632.010106	8	79.001263	5474.971687	632.010106	8	79.001263	5474.971687
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	1	252.997371	28	9.035620	1.841609	252.997371	28	9.035620	1.841609
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
