episodeIndex	4
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1168.402033	17	68.729531	6772.492032	2172.632963	71	30.600464	3319.087231	11.617273	49.583656	-0.878790	62.079719
1	1	1208.626543	13	92.971273	26311.527914	3417.768519	50	68.355370	20031.650931	12.782549	123.928192	-23.799363	160.510104
1	2	35077.133858	394	89.028259	19997.474070	73914.218752	1344	54.995698	13277.912020	46.268912	63.722485	40.524332	69.467065
2	0	83.373831	5	16.674766	19.908998	124.079059	20	6.203953	72.468642	0.918902	11.489003	-2.560087	14.967993
2	1	8.954453	2	4.477227	40.085886	37.863748	16	2.366484	15.592509	-0.374377	5.107346	-2.178604	6.911572
2	2	356.340834	62	5.747433	46.406223	1880.833318	395	4.761603	182.612085	2.873806	6.649400	1.631127	7.892080
3	0	16.564661	2	8.282331	112.579657	490.326300	9	54.480700	24748.316728	-91.112353	200.073753	-186.951868	295.913268
3	1	22.370101	2	11.185051	0.990258	44.342269	8	5.542784	69.742248	-2.654917	13.740484	-8.051216	19.136783
3	2	328.903980	35	9.397257	28.250415	13002.734800	288	45.148385	19243.718993	22.453011	67.843758	7.513331	82.783438
4	0	69.117062	32	2.159908	24.068391	19842.514796	580	34.211232	7195.490297	24.431989	43.990476	17.994607	50.427857
4	1	14.240470	2	7.120235	81.019668	229.545931	13	17.657379	3003.629859	-24.545357	59.860115	-52.326145	87.640903
4	2	0.000000	0	-nan	-nan	873.008936	27	32.333664	6304.129087	-10.091130	74.758458	-38.018092	102.685420
5	0	1.061457	13	0.081651	0.027970	3799.880767	122	31.146564	9273.523616	6.940089	55.353039	-8.994304	71.287431
5	1	18.744543	239	0.078429	0.021122	63390.854828	2134	29.705180	8826.926528	24.058456	35.351905	20.341387	39.068974
5	2	0.306096	11	0.027827	0.000801	2848.206851	100	28.482069	8487.350447	2.903564	54.060573	-13.933993	70.898130
6	0	1.048199	4	0.262050	0.014543	1.048199	4	0.262050	0.014543	0.094637	0.429462	-0.015565	0.539665
6	1	23.741683	85	0.279314	0.029522	33.909466	102	0.332446	0.054783	0.268101	0.396790	0.225745	0.439146
6	2	1.051800	6	0.175300	0.039797	1.783876	7	0.254839	0.077450	-0.037206	0.546885	-0.229452	0.739130
