episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	1.000000	1	1.000000	-nan	1.000000	1	1.000000	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	4.000000	1	4.000000	-nan	4.000000	1	4.000000	-nan
2	1	2.000000	1	2.000000	-nan	2.000000	1	2.000000	-nan
3	0	15.000000	3	5.000000	4.000000	15.000000	3	5.000000	4.000000
3	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
4	0	24.000000	3	8.000000	4.000000	24.000000	3	8.000000	4.000000
4	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	0	48.000000	4	12.000000	6.666667	48.000000	4	12.000000	6.666667
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	0	42.000000	3	14.000000	4.000000	42.000000	3	14.000000	4.000000
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
7	0	17.000000	1	17.000000	-nan	17.000000	1	17.000000	-nan
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
8	0	18.000000	1	18.000000	-nan	18.000000	1	18.000000	-nan
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
9	0	19.000000	1	19.000000	-nan	19.000000	1	19.000000	-nan
