2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	4.000000	1	4.000000	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
2	1	4.000000	1	4.000000	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	2	8.000000	2	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	4.000000	1	4.000000	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	0.000000	0	-nan	-nan	3	12.000000	3	4.000000	0.000000	1.000000	0.000000	4.000000	4.000000	4.000000	4.000000	4.000000
2	1	16.000000	2	8.000000	32.000000	4	28.000000	5	7.000000	36.000000	1.250000	0.250000	5.600000	-1.245270	36.416718	-3.882600	-116.648660
2	1	0.000000	0	-nan	-nan	4	28.000000	5	7.000000	36.000000	1.250000	0.250000	5.600000	-1.245270	36.416718	-3.882600	-116.648660
2	1	0.000000	0	-nan	-nan	4	28.000000	5	7.000000	36.000000	1.250000	0.250000	5.600000	-1.245270	36.416718	-3.882600	-116.648660
2	1	2.000000	1	2.000000	-nan	5	30.000000	6	6.000000	32.000000	1.200000	0.200000	5.000000	-0.583330	20.201163	-2.662906	63.211828
2	1	26.000000	1	26.000000	-nan	6	56.000000	7	9.333333	92.266667	1.166667	0.166667	8.000000	-0.468359	26.297466	-3.523441	50.835032
2	1	0.000000	0	-nan	-nan	6	56.000000	7	9.333333	92.266667	1.166667	0.166667	8.000000	-0.468359	26.297466	-3.523441	50.835032
2	1	0.000000	0	-nan	-nan	6	56.000000	7	9.333333	92.266667	1.166667	0.166667	8.000000	-0.468359	26.297466	-3.523441	50.835032
2	1	0.000000	0	-nan	-nan	6	56.000000	7	9.333333	92.266667	1.166667	0.166667	8.000000	-0.468359	26.297466	-3.523441	50.835032
2	1	14.000000	2	7.000000	2.000000	7	70.000000	9	10.000000	80.000000	1.285714	0.238095	7.777778	0.994781	21.897519	-1.286335	37.433277
2	1	0.000000	0	-nan	-nan	7	70.000000	9	10.000000	80.000000	1.285714	0.238095	7.777778	0.994781	21.897519	-1.286335	37.433277
2	1	0.000000	0	-nan	-nan	7	70.000000	9	10.000000	80.000000	1.285714	0.238095	7.777778	0.994781	21.897519	-1.286335	37.433277
2	1	0.000000	0	-nan	-nan	7	70.000000	9	10.000000	80.000000	1.285714	0.238095	7.777778	0.994781	21.897519	-1.286335	37.433277
2	1	0.000000	0	-nan	-nan	7	70.000000	9	10.000000	80.000000	1.285714	0.238095	7.777778	0.994781	21.897519	-1.286335	37.433277
2	1	4.000000	1	4.000000	-nan	8	74.000000	10	9.250000	73.071429	1.250000	0.214286	7.400000	1.284996	18.999427	-0.727628	29.274129
2	1	10.000000	1	10.000000	-nan	9	84.000000	11	9.333333	64.000000	1.222222	0.194444	7.636364	2.039485	17.528786	0.224805	25.075943
2	1	0.000000	0	-nan	-nan	9	84.000000	11	9.333333	64.000000	1.222222	0.194444	7.636364	2.039485	17.528786	0.224805	25.075943
2	1	0.000000	0	-nan	-nan	9	84.000000	11	9.333333	64.000000	1.222222	0.194444	7.636364	2.039485	17.528786	0.224805	25.075943
2	1	0.000000	0	-nan	-nan	9	84.000000	11	9.333333	64.000000	1.222222	0.194444	7.636364	2.039485	17.528786	0.224805	25.075943
2	1	0.000000	0	-nan	-nan	9	84.000000	11	9.333333	64.000000	1.222222	0.194444	7.636364	2.039485	17.528786	0.224805	25.075943
