-nan	-nan
2.879978	4.655919
2.877249	4.649206
2.874539	4.642522
2.875097	4.633359
2.872417	4.626767
2.869755	4.620204
2.883439	4.633960
2.883946	4.625031
2.884449	4.616199
2.881810	4.609829
2.879189	4.603485
2.876585	4.597168
2.877114	4.588607
2.874538	4.582373
2.887797	4.595871
2.885222	4.589703
2.882664	4.583560
2.892844	4.587077
2.905771	4.600035
2.903202	4.594002
2.903596	4.585804
2.903986	4.577689
2.904374	4.569657
2.901851	4.563805
2.899344	4.557975
2.899748	4.550124
2.897266	4.544367
2.897676	4.536645
2.903493	4.534650
2.901034	4.529017
2.898591	4.523405
2.896162	4.517814
2.893749	4.512245
2.891350	4.506696
2.891775	4.499347
2.901237	4.503145
2.922042	4.814810
2.919673	4.808683
2.924082	4.804906
2.924363	4.796352
2.924642	4.787880
2.932923	4.789147
2.930574	4.783210
2.939727	4.784470
2.939940	4.776206
2.940152	4.768018
2.937825	4.762240
2.938044	4.754173
2.935738	4.748461
2.966420	4.831032
2.964088	4.825234
2.977554	4.837444
2.975213	4.831652
2.972884	4.825881
2.972961	4.817739
2.970653	4.812032
2.970738	4.804006
2.968451	4.798362
2.966176	4.792739
2.963913	4.787135
2.961663	4.781551
2.961780	4.773764
2.959549	4.768242
2.967989	4.769427
2.968082	4.761791
2.968174	4.754221
2.968265	4.746716
2.975671	4.748027
2.986774	4.755798
2.984553	4.750509
2.991805	4.751778
2.991809	4.744449
2.989600	4.739237
3.000814	4.745133
3.000785	4.737920
3.000757	4.730766
2.998562	4.725670
2.998542	4.718610
2.996366	4.713565
2.994201	4.708537
2.992046	4.703524
3.009035	4.718828
3.006866	4.713837
3.004708	4.708863
3.004666	4.702011
3.002526	4.697087
3.013253	4.702979
3.011112	4.698092
3.011048	4.691377
3.045290	5.031589
3.045111	5.023662
3.042978	5.018248
3.047166	5.013435
3.068525	5.035950
3.066375	5.030601
3.064236	5.025268
3.062105	5.019953
3.061874	5.012259
3.061645	5.004624
3.059539	4.999394
3.063547	4.994798
3.061452	4.989625
3.065425	4.985112
3.063341	4.979994
3.061266	4.974893
3.061043	4.967563
3.060823	4.960288
3.060603	4.953066
3.070331	4.957534
3.068279	4.952576
3.066237	4.947633
3.066004	4.940558
3.063977	4.935660
3.061959	4.930777
3.061740	4.923814
3.061524	4.916900
3.059528	4.912091
3.057540	4.907296
3.055560	4.902516
3.053589	4.897749
3.051626	4.892996
3.049672	4.888256
3.047725	4.883531
3.065526	4.899438
3.082629	4.916380
3.080649	4.911678
3.078677	4.906990
3.076713	4.902315
3.085886	4.906831
3.083924	4.902198
3.081971	4.897577
3.080026	4.892969
3.079762	4.886462
3.086179	4.886488
3.084244	4.881947
3.107765	4.910864
3.105809	4.906323
3.109232	4.902627
3.107286	4.898129
3.106948	4.891762
3.115307	4.895740
3.114947	4.889424
3.113013	4.885000
3.111086	4.880587
3.132466	4.903161
3.130519	4.898751
3.128580	4.894352
3.126649	4.889965
3.126260	4.883770
3.124342	4.879420
3.122432	4.875081
3.120528	4.870754
3.120160	4.864672
3.118270	4.860380
3.126653	4.864749
3.124766	4.860492
3.122886	4.856246
3.121013	4.852012
3.121013	4.852012
3.119147	4.847789
3.118789	4.841884
3.116935	4.837695
3.115089	4.833517
3.113249	4.829350
3.111416	4.825194
3.109590	4.821048
3.117838	4.825552
3.116015	4.821440
3.119166	4.818396
3.117351	4.814320
3.120481	4.811324
3.120129	4.805702
3.122529	4.803235
3.120729	4.799233
3.123118	4.796798
3.121325	4.792822
3.119539	4.788857
3.119194	4.783381
3.127149	4.787904
3.127149	4.787904
3.126787	4.782478
3.126427	4.777085
3.124659	4.773210
3.126988	4.770907
3.131927	4.771704
3.131556	4.766400
3.134514	4.763727
3.134140	4.758485
3.132388	4.754708
3.132021	4.749516
3.130281	4.745766
3.128547	4.742026
3.126818	4.738296
3.126468	4.733190
3.156635	5.126638
3.154912	5.122393
3.153195	5.118157
3.152783	5.112022
3.169590	5.127144
3.169137	5.121018
3.167416	5.116828
3.165701	5.112648
3.163992	5.108479
3.162288	5.104319
3.160589	5.100170
3.158896	5.096030
3.157209	5.091901
3.155527	5.087781
3.153850	5.083672
3.156638	5.079729
3.154969	5.075654
3.154562	5.069803
3.178959	5.098100
3.186320	5.100114
3.184633	5.096077
3.182950	5.092049
3.185583	5.088137
3.188198	5.084252
3.187719	5.078516
3.186050	5.074563
3.184387	5.070619
3.183919	5.064951
3.183454	5.059314
3.181805	5.055416
3.180161	5.051527
3.178522	5.047648
3.176888	5.043777
3.175259	5.039915
3.174819	5.034399
3.173200	5.030564
3.171585	5.026738
3.173565	5.023991
3.171956	5.020188
3.171528	5.014777
3.171101	5.009395
3.169506	5.005635
3.167916	5.001884
3.166331	4.998141
3.165919	4.992839
3.164343	4.989122
3.162771	4.985413
3.161204	4.981713
3.168256	4.984196
3.167845	4.978991
3.166284	4.975333
3.166284	4.975333
3.164728	4.971684
3.189255	5.018890
3.188801	5.013660
3.210271	5.041108
3.208688	5.037444
3.207109	5.033789
3.205535	5.030141
3.207908	5.026735
3.210267	5.023352
3.212610	5.019991
3.248573	5.112457
3.255048	5.114046
3.253453	5.110394
3.265159	5.120985
3.271481	5.122390
3.277421	5.124678
3.275820	5.121070
3.274224	5.117470
3.276308	5.113822
3.278380	5.110197
3.284557	5.111607
3.282968	5.108068
3.284518	5.105379
3.311589	5.137332
3.325542	5.149281
3.323919	5.145735
3.322300	5.142196
3.321593	5.137046
3.323481	5.133410
3.322775	5.128311
3.321172	5.124826
3.319573	5.121348
3.317978	5.117877
3.316388	5.114413
3.314801	5.110956
3.314120	5.105953
3.316005	5.102479
3.314429	5.099060
3.313753	5.094119
3.315627	5.090709
3.314062	5.087328
3.315493	5.084790
3.313934	5.081426
3.317801	5.080513
3.316246	5.077170
3.314694	5.073833
3.313147	5.070503
3.311604	5.067179
3.317339	5.068678
3.316671	5.063918
3.318499	5.060684
3.316965	5.057410
3.315435	5.054143
3.315435	5.054143
3.313909	5.050882
3.312387	5.047627
3.315809	5.047559
3.314290	5.044318
3.331725	5.069168
3.333073	5.066759
3.345760	5.078217
3.345051	5.073559
3.343523	5.070345
3.342821	5.065720
3.342123	5.061115
3.340606	5.057932
3.339914	5.053360
3.339224	5.048809
3.338538	5.044277
3.337854	5.039765
3.339556	5.036726
3.338060	5.033612
3.336568	5.030503
3.341951	5.032022
3.340462	5.028932
3.342141	5.025957
3.352108	5.035309
3.350620	5.032247
3.349137	5.029190
3.347657	5.026138
3.346971	5.021773
3.345498	5.018738
3.344819	5.014403
3.344819	5.014403
3.344143	5.010087
3.342680	5.007080
3.343939	5.004931
3.343268	5.000658
3.341814	4.997676
3.362032	5.033875
3.360571	5.030882
3.362149	5.027979
3.360693	5.025005
3.360693	5.025005
3.359241	5.022036
3.358552	5.017793
3.405199	5.140511
3.403718	5.137452
3.413159	5.145585
3.411678	5.142541
3.413096	5.139332
3.412319	5.134924
3.413402	5.132589
3.414807	5.129432
3.424629	5.137052
3.434384	5.144601
3.474274	5.204288
3.496671	5.230110
3.497834	5.226698
3.496920	5.222219
3.495395	5.219199
3.496556	5.215840
3.495038	5.212838
3.493523	5.209841
3.492012	5.206849
3.492922	5.204440
3.492922	5.204440
3.491416	5.201461
3.489913	5.198488
3.488414	5.195519
3.502061	5.213032
3.500559	5.210069
3.504956	5.210553
3.504050	5.206211
3.511880	5.211210
3.510382	5.208279
3.519499	5.215163
3.518001	5.212243
3.517081	5.207943
3.526122	5.214775
3.525193	5.210494
3.523701	5.207605
3.522212	5.204720
3.521292	5.200475
3.520376	5.196247
3.519464	5.192035
3.517988	5.189183
3.517082	5.184996
3.515613	5.182158
3.514147	5.179325
3.512685	5.176496
3.511792	5.172353
3.510336	5.169538
3.509449	5.165420
3.510517	5.162389
3.509069	5.159599
3.508190	5.155523
3.509025	5.153343
3.511546	5.153072
3.510107	5.150309
3.521221	5.161694
3.519781	5.158938
3.520809	5.155968
3.519922	5.151958
3.519037	5.147963
3.517608	5.145239
3.516730	5.141268
3.515307	5.138557
3.513888	5.135851
3.513019	5.131911
3.521107	5.138924
3.519691	5.136238
3.520485	5.134153
3.519613	5.130251
3.518205	5.127584
3.517339	5.123704
3.534754	5.152590
3.533868	5.148694
3.532462	5.146038
3.531059	5.143386
3.529658	5.140739
3.528261	5.138095
3.526866	5.135455
3.527846	5.132645
3.531812	5.133295
3.530940	5.129481
3.529554	5.126873
3.528171	5.124269
3.526791	5.121669
3.525931	5.117892
3.529868	5.118584
3.530829	5.115858
3.529457	5.113289
3.533361	5.113985
3.531992	5.111429
3.532942	5.108741
3.541397	5.115326
3.540028	5.112785
3.539163	5.109095
3.542998	5.109788
3.542132	5.106122
3.540773	5.103608
3.544583	5.104312
3.543227	5.101810
3.541874	5.099313
3.540523	5.096819
3.539175	5.094329
3.537829	5.091842
3.540260	5.091035
3.538918	5.088560
3.542696	5.089304
3.541357	5.086840
3.540020	5.084381
3.542269	5.084251
3.540936	5.081799
3.547717	5.086418
3.546383	5.083973
3.545051	5.081531
3.545941	5.079011
3.553342	5.085534
3.552014	5.083110
3.550688	5.080690
3.549365	5.078273
3.553043	5.079024
3.552193	5.075543
3.550875	5.073145
3.551741	5.070677
3.550897	5.067228
3.549587	5.064848
3.548279	5.062471
3.547442	5.059047
3.546140	5.056680
3.556542	5.066616
3.561698	5.069363
3.560848	5.065956
3.583300	5.101272
3.582423	5.097833
3.581109	5.095472
3.583334	5.094682
3.582024	5.092331
3.580716	5.089982
3.596366	5.109446
3.595053	5.107096
3.593742	5.104749
3.592859	5.101345
3.591553	5.099008
3.592307	5.096553
3.591430	5.093178
3.590556	5.089814
3.593979	5.090460
3.593105	5.087116
3.591812	5.084816
3.592016	5.084076
3.590727	5.081782
3.591319	5.080055
3.590033	5.077768
3.588750	5.075485
3.587889	5.072189
3.586610	5.069914
3.585755	5.066635
3.584902	5.063366
3.583630	5.061107
3.582361	5.058850
3.581094	5.056597
3.579830	5.054347
3.578567	5.052100
3.582095	5.053083
3.580834	5.050844
3.579576	5.048608
3.578320	5.046374
3.577066	5.044144
3.575815	5.041917
3.574565	5.039692
3.577945	5.040480
3.576699	5.038265
3.575872	5.035092
3.576471	5.033481
3.575647	5.030325
3.574409	5.028130
3.573172	5.025938
3.573172	5.025938
3.571938	5.023748
3.570707	5.021561
3.569894	5.018438
3.568667	5.016260
3.583790	5.037612
3.582558	5.035431
3.581735	5.032310
3.580508	5.030137
3.579690	5.027031
3.578467	5.024867
3.577246	5.022706
3.576435	5.019621
3.575218	5.017468
3.575807	5.015917
3.574594	5.013771
3.573383	5.011629
3.572174	5.009488
3.570967	5.007351
3.569763	5.005216
3.568560	5.003084
3.567359	5.000955
3.567954	4.999440
3.567164	4.996422
3.567918	4.994363
3.566724	4.992253
3.565533	4.990146
3.564343	4.988041
3.563156	4.985939
3.563752	4.984459
3.562568	4.982364
3.561385	4.980272
3.560611	4.977312
3.580343	5.007562
3.579547	5.004578
3.578362	5.002486
3.577178	5.000397
3.576389	4.997432
3.575209	4.995351
3.574425	4.992400
3.575150	4.990390
3.573976	4.988323
3.573196	4.985395
3.572027	4.983336
3.570859	4.981280
3.569693	4.979226
3.568529	4.977174
3.567367	4.975126
3.581179	4.990816
3.580011	4.988765
3.579230	4.985862
3.578066	4.983819
3.576905	4.981779
3.575746	4.979741
3.576457	4.977788
3.577018	4.976368
3.576245	4.973503
3.575093	4.971483
3.573942	4.969465
3.585789	4.981785
3.586476	4.979844
3.585695	4.976993
3.584917	4.974150
3.613628	5.038192
3.612465	5.036153
3.611303	5.034116
3.614459	5.035034
3.613299	5.033003
3.627315	5.055046
3.626153	5.053013
3.624993	5.050983
3.634857	5.063276
3.633696	5.061248
3.632537	5.059223
3.631380	5.057200
3.639020	5.063916
3.637862	5.061898
3.637037	5.059008
3.635883	5.056996
3.635062	5.054120
3.633912	5.052115
3.632764	5.050113
3.631949	5.047254
3.630804	5.045259
3.643882	5.059836
3.643057	5.056977
3.645936	5.057564
3.644789	5.055578
3.643645	5.053594
3.656035	5.068285
3.668360	5.082861
3.667514	5.080004
3.666363	5.078023
3.673739	5.084477
3.681334	5.091052
3.684230	5.091793
3.688301	5.093958
3.687146	5.091987
3.685993	5.090019
3.695308	5.101524
3.694155	5.099559
3.694611	5.097484
3.693460	5.095526
3.692312	5.093571
3.733937	5.237979
3.732773	5.235939
3.731869	5.232950
3.730968	5.229969
3.729809	5.227941
3.730200	5.225629
3.729304	5.222670
3.728151	5.220654
3.730748	5.220727
3.729598	5.218720
3.728707	5.215785
3.727818	5.212858
3.726673	5.210862
3.725530	5.208868
3.735309	5.219079
3.734164	5.217088
3.733021	5.215099
3.733402	5.212846
3.732262	5.210865
3.731124	5.208886
3.731506	5.206653
3.730372	5.204682
3.729238	5.202713
3.736202	5.208439
3.741158	5.211623
3.740023	5.209660
3.740023	5.209660
3.738890	5.207700
3.737758	5.205742
3.736628	5.203786
3.735500	5.201832
3.734373	5.199880
3.733496	5.197037
3.732373	5.195091
3.731251	5.193148
3.730131	5.191207
3.729012	5.189269
3.729392	5.187108
3.728277	5.185177
3.727163	5.183248
3.726301	5.180445
3.725190	5.178522
3.724082	5.176602
3.726603	5.176779
3.725496	5.174866
3.724391	5.172955
3.729276	5.176150
3.731773	5.176325
3.730670	5.174423
3.729567	5.172523
3.728467	5.170625
3.727613	5.167873
3.726515	5.165982
3.725419	5.164092
3.725799	5.162018
3.724706	5.160135
3.725087	5.158073
3.723997	5.156198
3.726479	5.156419
3.735270	5.164816
3.734418	5.162106
3.733568	5.159402
3.732721	5.156705
3.731635	5.154848
3.730791	5.152162
3.733379	5.152705
3.738162	5.156345
3.737078	5.154498
3.735996	5.152653
3.735151	5.149984
3.734309	5.147322
3.733231	5.145487
3.732392	5.142836
3.731555	5.140191
3.730720	5.137552
3.729650	5.135730
3.728580	5.133910
3.727513	5.132092
3.726447	5.130276
3.729928	5.131857
3.731352	5.131701
3.731711	5.129751
3.730648	5.127948
3.731008	5.126009
3.729948	5.124212
3.730308	5.122285
3.740799	5.133224
3.739737	5.131433
3.738906	5.128849
3.737848	5.127063
3.737021	5.124489
3.735965	5.122708
3.735141	5.120144
3.734089	5.118369
3.733269	5.115815
3.732220	5.114045
3.731403	5.111501
3.730588	5.108963
3.729543	5.107202
3.728500	5.105443
3.732927	5.108326
3.731885	5.106571
3.731073	5.104053
3.736489	5.108215
3.735675	5.105704
3.734636	5.103960
3.736050	5.103332
3.736393	5.101489
3.735583	5.098998
3.734549	5.097268
3.734893	5.095442
3.734088	5.092967
3.756776	5.131472
3.755738	5.129736
3.754914	5.127235
3.753879	5.125504
3.752845	5.123776
3.751813	5.122049
3.750782	5.120324
3.752123	5.120189
3.751093	5.118467
3.751408	5.116625
3.750594	5.114156
3.749569	5.112444
3.749643	5.111875
3.748620	5.110166
3.757147	5.118541
3.763354	5.123805
3.762327	5.122096
3.761301	5.120389
3.760276	5.118684
3.769213	5.129412
3.768389	5.126956
3.767568	5.124506
3.766546	5.122809
3.765525	5.121115
3.764505	5.119421
3.763487	5.117730
3.762673	5.115298
3.761658	5.113612
3.760644	5.111927
3.759631	5.110244
3.758619	5.108562
3.758619	5.108562
3.757609	5.106882
3.756805	5.104473
3.756002	5.102069
3.754996	5.100397
