episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	4.000000	2	2.000000	2.000000	4.000000	2	2.000000	2.000000
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	24.000000	4	6.000000	13.333333	24.000000	4	6.000000	13.333333
2	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
3	0	32.000000	4	8.000000	6.666667	32.000000	4	8.000000	6.666667
3	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
4	0	36.000000	3	12.000000	36.000000	36.000000	3	12.000000	36.000000
4	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	0	70.000000	4	17.500000	11.666667	70.000000	4	17.500000	11.666667
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	0	72.000000	4	18.000000	13.333333	72.000000	4	18.000000	13.333333
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
7	0	38.000000	2	19.000000	32.000000	38.000000	2	19.000000	32.000000
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
8	0	24.000000	1	24.000000	-nan	24.000000	1	24.000000	-nan
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
9	0	25.000000	1	25.000000	-nan	25.000000	1	25.000000	-nan
