episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
3	0	473.761628	1	473.761628	-nan	473.761628	1	473.761628	-nan
3	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
3	2	11992.370837	24	499.682118	3746.506609	11992.370837	24	499.682118	3746.506609
4	0	18850.125017	88	214.205966	8604.810257	18850.125017	88	214.205966	8604.810257
4	1	199.246882	1	199.246882	-nan	199.246882	1	199.246882	-nan
4	2	863.897499	4	215.974375	1836.240304	863.897499	4	215.974375	1836.240304
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	1	126.196765	1	126.196765	-nan	126.196765	1	126.196765	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
