episodeIndex	236
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	673.000000	315	2.136508	6.869841	1.839886	2.433129	1.741055	2.531961
1	1	0.000000	0	-nan	-nan	74.000000	16	4.625000	32.650000	1.755765	7.494235	0.799761	8.450239
2	0	2.000000	1	2.000000	-nan	1950.000000	446	4.372197	15.834192	3.993742	4.750653	3.867643	4.876751
2	1	0.000000	0	-nan	-nan	190.000000	26	7.307692	41.261538	4.777400	9.837984	3.934330	10.681055
3	0	3.000000	1	3.000000	-nan	3425.000000	499	6.863727	28.543641	6.383343	7.344112	6.223283	7.504172
3	1	0.000000	0	-nan	-nan	342.000000	38	9.000000	16.864865	7.661913	10.338087	7.216075	10.783925
4	0	4.000000	1	4.000000	-nan	4964.000000	537	9.243948	32.643737	8.748729	9.739167	8.583726	9.904170
4	1	0.000000	0	-nan	-nan	472.000000	38	12.421053	44.790896	10.240394	14.601711	9.513818	15.328287
5	0	5.000000	1	5.000000	-nan	5990.000000	524	11.431298	39.882460	10.877170	11.985425	10.692539	12.170056
5	1	0.000000	0	-nan	-nan	573.000000	41	13.975610	45.624390	11.856804	16.094416	11.150836	16.800383
6	0	6.000000	1	6.000000	-nan	7046.000000	507	13.897436	48.131752	13.278570	14.516302	13.072370	14.722502
6	1	0.000000	0	-nan	-nan	690.000000	47	14.680851	48.048104	12.650020	16.711682	11.973365	17.388337
7	0	27.000000	3	9.000000	4.000000	8626.000000	534	16.153558	55.642417	15.505197	16.801919	15.289169	17.017947
7	1	13.000000	1	13.000000	-nan	696.000000	34	20.470588	71.347594	17.560978	23.380198	16.591522	24.349655
8	0	44.000000	4	11.000000	6.666667	9802.000000	528	18.564394	62.307041	17.874414	19.254373	17.644519	19.484268
8	1	0.000000	0	-nan	-nan	800.000000	33	24.242424	62.439394	21.479576	27.005272	20.559020	27.925828
9	0	15.000000	1	15.000000	-nan	7914.000000	398	19.884422	65.371999	19.070395	20.698449	18.799168	20.969676
