episodeIndex	298
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	825.000000	397	2.078086	6.127726	1.828546	2.327625	1.745402	2.410769
1	1	0.000000	0	-nan	-nan	111.000000	23	4.826087	23.241107	2.807028	6.845146	2.134295	7.517879
2	0	0.000000	0	-nan	-nan	2584.000000	569	4.541301	20.114929	4.163652	4.918949	4.037823	5.044778
2	1	2.000000	1	2.000000	-nan	232.000000	33	7.030303	36.030303	4.931549	9.129057	4.232263	9.828343
3	0	3.000000	1	3.000000	-nan	4509.000000	631	7.145800	35.483470	6.669498	7.622103	6.510798	7.780803
3	1	0.000000	0	-nan	-nan	472.000000	48	9.833333	28.397163	8.288429	11.378237	7.773681	11.892985
4	0	4.000000	1	4.000000	-nan	6642.000000	677	9.810931	47.609170	9.278288	10.343573	9.100817	10.521044
4	1	0.000000	0	-nan	-nan	546.000000	46	11.869565	42.027053	9.949703	13.789428	9.310021	14.429109
5	0	14.000000	2	7.000000	8.000000	7799.000000	661	11.798790	54.730665	11.220828	12.376752	11.028256	12.569323
5	1	0.000000	0	-nan	-nan	656.000000	46	14.260870	49.841546	12.170123	16.351616	11.473505	17.048235
6	0	24.000000	3	8.000000	4.000000	8824.000000	627	14.073365	61.598443	13.443807	14.702923	13.234044	14.912686
6	1	0.000000	0	-nan	-nan	856.000000	55	15.563636	53.139394	13.589344	17.537929	12.931527	18.195746
7	0	18.000000	2	9.000000	8.000000	10903.000000	663	16.444947	64.972418	15.816176	17.073718	15.606676	17.283219
7	1	0.000000	0	-nan	-nan	864.000000	42	20.571429	108.592334	17.341748	23.801109	16.265648	24.877210
8	0	12.000000	1	12.000000	-nan	12270.000000	663	18.506787	69.700483	17.855540	19.158034	17.638551	19.375024
8	1	0.000000	0	-nan	-nan	894.000000	38	23.526316	76.201991	20.682012	26.370619	19.734315	27.318316
9	0	13.000000	1	13.000000	-nan	9716.000000	496	19.588710	72.800196	18.819207	20.358212	18.562816	20.614604
