episodeIndex	1
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	589.191875	19	31.010099	17764.506722	609.552874	25	24.382115	13469.234142	-270.546651	319.310881	-1453.180318	1501.944548
1	1	6782.346672	392	17.301905	8813.997479	7057.978994	466	15.145878	7436.730625	-35.613204	65.904959	-239.151839	269.443594
2	0	4052.076387	811	4.996395	2207.657059	4189.731807	1510	2.774657	1190.958886	-8.509668	14.058982	-53.758639	59.307953
2	1	952.908837	48	19.852267	9153.750412	956.998081	92	10.402153	4826.291300	-81.627660	102.431966	-450.657634	471.461940
3	0	0.000220	49	0.000004	0.000000	2.598170	91	0.028551	0.022219	-0.169994	0.227096	-0.966138	1.023241
3	1	1621.022428	701	2.312443	916.722776	1671.265981	1421	1.176120	453.271764	-6.000137	8.352377	-34.776181	37.128420
4	0	380.021306	22	17.273696	6564.372184	658.053575	50	13.161072	3147.232815	-87.646957	113.969100	-491.876662	518.198805
4	1	3229.863801	299	10.802220	3756.584320	11226.030920	699	16.060130	2754.178465	-9.161499	41.281759	-110.297609	142.417869
5	0	856.556557	40	21.413914	2439.329736	2704.657528	68	39.774375	7826.124278	-96.537785	176.086536	-643.135365	722.684116
5	1	19935.900632	654	30.483028	4266.553221	47198.516329	1087	43.420898	10552.857613	3.830857	83.010939	-154.921089	241.762886
6	0	0.006493	3	0.002164	0.000004	13.922953	6	2.320492	32.271957	-27.147647	31.788632	-145.311820	149.952804
6	1	0.104792	37	0.002832	0.000003	510.692787	95	5.375714	48.059628	-3.661699	14.413126	-39.900781	50.652208
