episodeIndex	9
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	538.928552	6	89.821425	11005.935595	4426.062896	73	60.630999	10066.714844	34.066281	87.195716	22.467876	98.794121
1	1	9718.159539	94	103.384676	7311.678861	65700.205493	1086	60.497427	8966.643229	53.997286	66.997568	51.159263	69.835590
2	0	4132.857694	611	6.764088	923.316168	36741.347829	6583	5.581247	1458.387491	4.516498	6.645996	4.051618	7.110875
2	1	682.010098	38	17.947634	2408.285517	3340.320309	460	7.261566	2072.815164	2.459544	12.063588	0.362936	14.160195
3	0	315.528798	31	10.178348	3089.809117	527.769969	420	1.256595	243.824475	-0.467006	2.980196	-1.219546	3.732737
3	1	2942.735904	662	4.445220	867.051334	18081.760087	6758	2.675608	642.160598	1.978283	3.372934	1.673824	3.677392
4	0	84.023275	23	3.653186	75.087239	3308.263072	205	16.137869	3571.422282	6.695816	25.579921	2.573327	29.702410
4	1	2301.654305	284	8.104417	1909.062401	44116.207828	3202	13.777704	2971.455733	11.598506	15.956902	10.647047	16.908360
5	0	1009.935604	24	42.080650	19422.819997	13544.248195	328	41.293440	14912.771999	26.040098	56.546782	19.380345	63.206534
5	1	16674.165853	403	41.375101	16686.437697	192654.936005	4759	40.482231	12966.199825	36.748257	44.216204	35.117969	45.846492
6	0	0.000000	2	0.000000	0.000000	39.907628	16	2.494227	29.285811	-0.566266	5.554720	-1.902506	6.890960
6	1	0.000377	24	0.000016	0.000000	1518.970689	316	4.806869	961.903560	0.860071	8.753668	-0.863139	10.476877
