episodeIndex	1
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	15.162925	289	0.052467	0.013715	33.288101	585	0.056903	0.015322	-0.008125	0.121931	-0.268880	0.382686
1	1	0.767723	21	0.036558	0.004551	1.737519	40	0.043438	0.007637	-0.132128	0.219004	-0.836130	0.923006
2	0	2.178446	24	0.090769	0.018508	2.882528	43	0.067036	0.012999	-0.153889	0.287960	-1.039772	1.173843
2	1	16.807521	355	0.047345	0.010159	39.893987	709	0.056268	0.014606	-0.001404	0.113940	-0.232662	0.345198
3	0	0.645418	1	0.645418	-nan	2.065757	3	0.688586	0.002522	0.320204	1.056967	-1.156969	2.534140
3	1	5.744109	17	0.337889	0.074842	10.557017	26	0.406039	0.087114	-0.329446	1.141524	-3.278664	4.090742
4	0	6492.641246	19	341.717960	73642.456673	10767.561643	34	316.692990	68224.798484	-252.484033	885.870012	-2534.824673	3168.210652
4	1	0.000000	0	-nan	-nan	812.051323	4	203.012831	54740.436927	-1283.401285	1689.426947	-7243.767240	7649.792901
5	0	24011.680285	178	134.897080	21273.279793	48138.936039	349	137.933914	23547.900628	33.563100	242.304728	-384.953005	660.820833
5	1	2262.019965	11	205.638179	31043.970668	5352.004537	32	167.250142	27933.757973	-208.159464	542.659747	-1713.512924	2048.013207
6	0	86.317521	5	17.263504	831.697635	375.192780	14	26.799484	811.607748	-69.944676	123.543645	-457.878695	511.477664
6	1	5506.034238	221	24.914182	656.409780	11263.827352	424	26.565631	745.411941	9.718306	43.412955	-57.837710	110.968972
7	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
8	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
9	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
9	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
