episodeIndex	45
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	46	0.125000	47	0.002717	0.000340	1.021739	0.021739	0.002660	-0.002586	0.008375	-0.004250	0.010408
1	0	844.587842	309	2.733294	2.880266	45	37644.272285	13704	836.539384	6260.860902	304.533333	258.300000	2.746955	2.627239	2.870529	2.587863	2.912932
1	1	35.948260	11	3.268024	4.824839	45	1304.910814	473	28.998018	107.429419	10.511111	12.664646	2.758797	2.235187	3.400989	2.080358	3.650603
1	2	19.680514	8	2.460064	1.620307	45	1427.302827	485	31.717841	251.819909	10.777778	13.176768	2.942892	2.270773	3.766344	2.071906	4.086149
1	3	31.146077	11	2.831462	2.917824	45	1317.682520	472	29.281834	133.646876	10.488889	9.664646	2.791700	2.259383	3.428085	2.099598	3.670689
2	0	168.418976	53	3.177717	5.416825	45	10442.780343	2453	232.061785	1581.497498	54.511111	57.755556	4.257146	3.875637	4.672013	3.754287	4.819614
2	1	8904.746773	2322	3.834947	8.286018	45	412336.709783	104456	9163.037995	78319.563663	2321.244444	1859.188889	3.947468	3.889540	4.006046	3.870228	4.025868
2	2	252.433184	57	4.428652	13.653228	45	9348.350427	2611	207.741121	815.675515	58.022222	36.294949	3.580372	3.328655	3.848298	3.247492	3.942201
2	3	278.234508	59	4.715839	12.812575	45	11150.379020	2472	247.786200	1111.554690	54.933333	44.654545	4.510671	4.175725	4.871028	4.068462	4.998275
2	4	144.297915	33	4.372664	11.689736	45	9918.907516	2441	220.420167	1625.809389	54.244444	64.916162	4.063461	3.676098	4.487009	3.553313	4.638286
2	5	165.126857	51	3.237782	4.649076	45	8685.850240	2370	193.018894	1257.637380	52.666667	48.954545	3.664916	3.329721	4.027980	3.222837	4.156791
3	0	16835.495418	1329	12.667792	16.621290	45	763913.922211	60823	16975.864938	441909.838208	1351.622222	2201.376768	12.559623	12.283755	12.841305	12.192372	12.937251
3	1	383.171150	35	10.947747	24.963360	45	25326.534166	2040	562.811870	7433.351782	45.333333	47.272727	12.414968	11.327450	13.606323	10.983139	14.032404
3	2	539.814111	42	12.852717	21.493632	45	25444.161698	2060	565.425816	6350.202158	45.777778	50.631313	12.351535	11.300821	13.505190	10.968636	13.918453
3	3	537.106544	38	14.134383	11.749921	45	26399.175535	2148	586.648345	7683.275273	47.733333	45.018182	12.290119	11.262796	13.408035	10.936171	13.805963
4	0	17703.846327	1119	15.821132	0.496015	45	734592.754159	46446	16324.283426	511863.166265	1032.133333	2100.163636	15.816061	15.402349	16.240959	15.265827	16.386260
4	1	480.971460	31	15.515208	2.729710	45	25792.869522	1632	573.174878	9542.734473	36.266667	38.518182	15.804454	14.261964	17.514149	13.777177	18.130740
4	2	555.086306	36	15.419064	3.300990	45	26014.237124	1647	578.094158	8926.919998	36.600000	36.563636	15.794922	14.309119	17.435926	13.841108	18.026239
4	3	461.358581	29	15.908917	0.036365	45	26158.142541	1654	581.292056	12395.736954	36.755556	49.461616	15.815080	14.094791	17.745217	13.558197	18.447425
5	0	0.000000	0	-nan	-nan	8	169.371878	11	21.171485	64.428892	1.375000	0.267857	15.397443	7.999718	29.588760	5.577393	42.336074
5	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	1	15.232929	1	15.232929	-nan	1.000000	-nan	15.232929	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	1	15.646417	1	15.646417	-nan	1.000000	-nan	15.646417	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
