episodeIndex	30
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	31	0.000000	31	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	715.316680	267	2.679089	2.688407	31	21133.516497	8022	681.726339	6831.953609	258.774194	263.247312	2.634445	2.460692	2.816378	2.402289	2.881439
1	1	16.129712	7	2.304245	0.507918	31	721.439518	283	23.272243	102.514680	9.129032	10.449462	2.549256	1.896157	3.397334	1.703524	3.753519
1	2	32.283947	13	2.483381	0.934863	31	795.146171	285	25.649876	102.214461	9.193548	8.894624	2.789987	2.132828	3.624660	1.936547	3.969092
1	3	30.376072	9	3.375119	3.648813	31	785.496700	284	25.338603	118.105438	9.161290	12.406452	2.765833	2.042645	3.726488	1.832028	4.137427
2	0	376.940653	73	5.163571	11.486947	31	10504.700283	2225	338.861299	2316.239315	71.774194	66.780645	4.721214	4.295852	5.183653	4.156296	5.353454
2	1	13297.212286	3063	4.341238	7.111846	31	410931.767846	95982	13255.863479	50444.536749	3096.193548	9239551.569892	4.281342	3.128238	6.732284	2.859132	8.381162
2	2	254.265392	67	3.795006	5.257258	31	8758.552280	2256	282.533945	1240.156798	72.774194	69.380645	3.882337	3.555565	4.237749	3.448386	4.368292
2	3	362.777812	71	5.109547	8.833406	31	11494.077134	2321	370.776682	2606.565052	74.870968	61.716129	4.952209	4.527822	5.410571	4.388002	5.578092
2	4	350.445423	73	4.800622	9.852177	31	9865.264406	2221	318.234336	1955.653624	71.645161	67.036559	4.441812	4.045811	4.872465	3.915914	5.030629
2	5	342.123664	80	4.276546	9.040730	31	8846.328625	2307	285.365440	1296.767826	74.419355	75.918280	3.834559	3.506479	4.192083	3.399003	4.323583
3	0	484.307303	46	10.528420	21.936140	31	13582.591505	1318	438.148113	7099.644442	42.516129	48.591398	10.305456	9.035150	11.738330	8.627919	12.278628
3	1	13105.135571	1288	10.174795	19.715072	31	399371.525893	38939	12882.952448	365175.304915	1256.096774	1840.690323	10.256337	9.955148	10.565169	9.852507	10.674027
3	2	493.616877	45	10.969264	17.554524	31	13866.508631	1328	447.306730	4739.557827	42.838710	39.139785	10.441648	9.351246	11.655484	8.998802	12.108824
3	3	469.100756	43	10.909320	21.676254	31	13764.278467	1359	444.008983	6651.717578	43.838710	41.806452	10.128240	8.961044	11.428950	8.584031	11.915110
4	0	166.715114	11	15.155919	0.430270	31	4116.304879	269	132.784028	2113.885623	8.677419	9.359140	15.302249	11.829044	19.807172	10.803949	21.697456
4	1	3471.191521	226	15.359255	0.622680	31	118230.915181	7733	3813.900490	460375.478017	249.451613	2004.655914	15.289139	13.408655	17.434683	12.810063	18.250519
4	2	149.062657	10	14.906266	1.207598	31	3952.537588	259	127.501213	2439.672578	8.354839	10.436559	15.260763	11.466014	20.309848	10.361863	22.472591
4	3	125.613586	8	15.701698	0.084598	31	4158.517915	272	134.145739	2340.717063	8.774194	10.047312	15.288669	11.713900	19.955542	10.662678	21.924027
5	0	0.000000	0	-nan	-nan	1	15.809310	1	15.809310	-nan	1.000000	-nan	15.809310	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	1	126.948269	8	126.948269	-nan	8.000000	-nan	15.868534	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	1	31.850318	2	31.850318	-nan	2.000000	-nan	15.925159	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
