-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
4.448364	7.388479
4.448364	7.388479
4.448364	7.388479
4.448364	7.388479
4.448364	7.388479
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.439567	7.332860
4.395599	7.251473
4.395599	7.251473
4.395599	7.251473
4.395599	7.251473
4.395599	7.251473
4.395599	7.251473
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.388046	7.199723
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.463440	7.252605
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.455083	7.202534
4.433289	7.196609
4.433289	7.196609
4.433289	7.196609
4.425670	7.149434
4.425670	7.149434
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.514747	7.237877
4.582478	7.285236
4.582478	7.285236
4.582478	7.285236
4.668008	7.368117
4.668008	7.368117
4.668008	7.368117
4.668008	7.368117
4.668008	7.368117
4.668008	7.368117
4.668008	7.368117
4.626798	7.297724
4.626798	7.297724
4.626798	7.297724
4.669013	7.308986
4.669013	7.308986
4.669013	7.308986
4.669013	7.308986
4.669013	7.308986
4.669013	7.308986
4.669013	7.308986
4.628992	7.241225
4.628992	7.241225
4.628992	7.241225
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.619513	7.198082
4.757133	7.759858
4.757133	7.759858
4.757133	7.759858
4.757133	7.759858
4.757133	7.759858
4.746211	7.711002
4.746211	7.711002
4.746211	7.711002
