episodeIndex	530
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1489.000000	707	2.106082	6.429241	1.914544	2.297620	1.850725	2.361439
1	1	0.000000	0	-nan	-nan	153.000000	35	4.371429	16.652101	2.985997	5.756860	2.524383	6.218474
2	0	2.000000	1	2.000000	-nan	4506.000000	993	4.537764	18.279066	4.265252	4.810277	4.174453	4.901076
2	1	0.000000	0	-nan	-nan	458.000000	68	6.735294	29.361721	5.415455	8.055133	4.975697	8.494891
3	0	3.000000	1	3.000000	-nan	7911.000000	1123	7.044524	30.896412	6.711367	7.377680	6.600362	7.488685
3	1	0.000000	0	-nan	-nan	766.000000	82	9.341463	32.869618	8.069792	10.613135	7.646082	11.036845
4	0	4.000000	1	4.000000	-nan	11310.000000	1182	9.568528	43.027899	9.185305	9.951750	9.057619	10.079437
4	1	0.000000	0	-nan	-nan	904.000000	82	11.024390	39.530262	9.629813	12.418967	9.165153	12.883628
5	0	5.000000	1	5.000000	-nan	13629.000000	1155	11.800000	53.557019	11.367484	12.232516	11.223374	12.376626
5	1	0.000000	0	-nan	-nan	1177.000000	85	13.847059	53.940616	12.247011	15.447107	11.713889	15.980229
6	0	6.000000	1	6.000000	-nan	15672.000000	1119	14.005362	59.824658	13.540943	14.469781	13.386203	14.624521
6	1	0.000000	0	-nan	-nan	1268.000000	81	15.654321	61.279012	13.907301	17.401341	13.325209	17.983433
7	0	7.000000	1	7.000000	-nan	18269.000000	1139	16.039508	61.730424	15.571911	16.507106	15.416111	16.662905
7	1	9.000000	1	9.000000	-nan	1381.000000	71	19.450704	85.736821	17.243517	21.657891	16.508102	22.393306
8	0	18.000000	2	9.000000	2.000000	20270.000000	1136	17.843310	64.606264	17.364313	18.322307	17.204715	18.481904
8	1	0.000000	0	-nan	-nan	1584.000000	74	21.405405	75.148464	19.381320	23.429491	18.706913	24.103898
9	0	11.000000	1	11.000000	-nan	16463.000000	869	18.944764	66.789572	18.387926	19.501602	18.202392	19.687136
