episodeIndex	21
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	4.000000	2	2.000000	2.000000	94.000000	36	2.611111	8.187302	1.619362	3.602860	1.260861	3.961361
1	1	0.000000	0	-nan	-nan	4.000000	2	2.000000	2.000000	-0.079614	4.079614	-0.831360	4.831360
2	0	2.000000	1	2.000000	-nan	172.000000	43	4.000000	8.952381	3.051106	4.948894	2.708096	5.291904
2	1	4.000000	1	4.000000	-nan	40.000000	6	6.666667	17.066667	3.159298	10.174036	1.891442	11.441891
3	0	5.000000	1	5.000000	-nan	210.000000	36	5.833333	9.914286	4.741988	6.924679	4.347485	7.319182
3	1	0.000000	0	-nan	-nan	10.000000	2	5.000000	8.000000	0.840772	9.159228	-0.662720	10.662720
4	0	6.000000	1	6.000000	-nan	310.000000	36	8.611111	22.815873	6.955532	10.266691	6.357067	10.865155
4	1	0.000000	0	-nan	-nan	6.000000	1	6.000000	-nan	-nan	-nan	-nan	-nan
5	0	7.000000	1	7.000000	-nan	471.000000	43	10.953488	21.616833	9.478989	12.427988	8.945982	12.960995
5	1	0.000000	0	-nan	-nan	54.000000	6	9.000000	16.000000	5.604005	12.395995	4.376408	13.623592
6	0	8.000000	1	8.000000	-nan	750.000000	59	12.711864	26.036236	11.330381	14.093348	10.830997	14.592732
6	1	0.000000	0	-nan	-nan	76.000000	5	15.200000	17.200000	11.342891	19.057109	9.948610	20.451390
7	0	9.000000	1	9.000000	-nan	882.000000	60	14.700000	27.637288	13.288585	16.111415	12.778381	16.621619
7	1	0.000000	0	-nan	-nan	13.000000	1	13.000000	-nan	-nan	-nan	-nan	-nan
8	0	22.000000	2	11.000000	2.000000	798.000000	49	16.285714	24.833333	14.805235	17.766193	14.270067	18.301362
8	1	0.000000	0	-nan	-nan	28.000000	2	14.000000	8.000000	9.840772	18.159228	8.337280	19.662720
9	0	24.000000	2	12.000000	2.000000	665.000000	37	17.972973	23.249249	16.324483	19.621463	15.728581	20.217365
