episodeIndex	38
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	39	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	142.000000	58	2.448276	7.269208	1.731597	3.164955	1.488326	3.408225
1	1	0.000000	0	-nan	-nan	7.000000	3	2.333333	1.333333	0.983737	3.682929	0.525628	4.141039
2	0	2.000000	1	2.000000	-nan	282.000000	71	3.971831	8.284909	3.280303	4.663359	3.045569	4.898092
2	1	0.000000	0	-nan	-nan	50.000000	9	5.555556	14.777778	2.961505	8.149606	2.080976	9.030135
3	0	3.000000	1	3.000000	-nan	371.000000	65	5.707692	10.928846	4.877602	6.537783	4.595834	6.819550
3	1	0.000000	0	-nan	-nan	29.000000	5	5.800000	11.200000	2.770164	8.829836	1.741712	9.858288
4	0	4.000000	1	4.000000	-nan	520.000000	64	8.125000	18.777778	7.028453	9.221547	6.656239	9.593761
4	1	0.000000	0	-nan	-nan	24.000000	4	6.000000	2.666667	4.347089	7.652911	3.786022	8.213978
5	0	5.000000	1	5.000000	-nan	793.000000	77	10.298701	19.133288	9.289577	11.307825	8.947039	11.650364
5	1	0.000000	0	-nan	-nan	84.000000	8	10.500000	47.714286	5.556048	15.443952	3.877864	17.122136
6	0	6.000000	1	6.000000	-nan	1226.000000	99	12.383838	26.177695	11.342857	13.424820	10.989504	13.778173
6	1	0.000000	0	-nan	-nan	94.000000	6	15.666667	15.066667	12.458714	18.874620	11.369800	19.963533
7	0	7.000000	1	7.000000	-nan	1346.000000	94	14.319149	27.574468	13.222709	15.415588	12.850532	15.787766
7	1	0.000000	0	-nan	-nan	37.000000	3	12.333333	9.333333	8.762638	15.904029	7.550595	17.116072
8	0	20.000000	2	10.000000	8.000000	1410.000000	87	16.206897	26.328789	15.093241	17.320552	14.715220	17.698573
8	1	10.000000	1	10.000000	-nan	74.000000	5	14.800000	15.200000	11.270348	18.329652	10.072237	19.527763
9	0	33.000000	3	11.000000	4.000000	1255.000000	71	17.676056	26.050704	16.449816	18.902297	16.033579	19.318534
