episodeIndex	845
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	9.000000	3	3.000000	4.000000	2564.000000	1162	2.206540	6.670483	2.054360	2.358721	2.003654	2.409427
1	1	0.000000	0	-nan	-nan	207.000000	59	3.508475	7.116306	2.810908	4.206042	2.578485	4.438465
2	0	12.000000	3	4.000000	4.000000	6868.000000	1588	4.324937	14.719806	4.131558	4.518317	4.067125	4.582749
2	1	0.000000	0	-nan	-nan	700.000000	113	6.194690	22.211757	5.304184	7.085196	5.007476	7.381905
3	0	16.000000	2	8.000000	2.000000	11251.000000	1695	6.637758	26.085941	6.388584	6.886932	6.305561	6.969955
3	1	0.000000	0	-nan	-nan	1035.000000	123	8.414634	28.375850	7.449903	9.379366	7.128463	9.700806
4	0	30.000000	3	10.000000	4.000000	15384.000000	1700	9.049412	35.281842	8.760054	9.338770	8.663642	9.435182
4	1	0.000000	0	-nan	-nan	1052.000000	109	9.651376	36.210669	8.493693	10.809059	8.107964	11.194789
5	0	45.000000	3	15.000000	4.000000	19728.000000	1736	11.364055	45.252978	11.039765	11.688345	10.931715	11.796396
5	1	11.000000	1	11.000000	-nan	1561.000000	119	13.117647	44.358923	11.891333	14.343961	11.482736	14.752558
6	0	90.000000	5	18.000000	10.000000	24266.000000	1819	13.340297	49.302726	13.009620	13.670974	12.899442	13.781152
6	1	0.000000	0	-nan	-nan	2036.000000	115	17.704348	77.490770	16.055576	19.353120	15.506219	19.902476
7	0	63.000000	3	21.000000	4.000000	27393.000000	1789	15.311906	52.571564	14.967592	15.656220	14.852870	15.770943
7	1	0.000000	0	-nan	-nan	2094.000000	120	17.450000	57.577311	16.058704	18.841296	15.595136	19.304864
8	0	24.000000	1	24.000000	-nan	30068.000000	1760	17.084091	53.814414	16.732872	17.435310	16.615849	17.552332
8	1	0.000000	0	-nan	-nan	1970.000000	113	17.433628	38.533502	16.260719	18.606538	15.869915	18.997341
9	0	25.000000	1	25.000000	-nan	24674.000000	1360	18.142647	53.507231	17.744245	18.541049	17.611501	18.673793
