episodeIndex	99
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	100	0.125000	101	0.001250	0.000156	1.010000	0.010000	0.001238	-0.001224	0.003799	-0.002023	0.004676
1	0	811.641058	273	2.973044	3.747078	96	67891.755883	24973	707.205790	7245.208047	260.135417	263.865680	2.718606	2.618016	2.821805	2.585063	2.856787
1	1	37.381335	12	3.115111	5.710367	96	2344.443309	872	24.421284	84.127190	9.083333	8.414035	2.688582	2.329107	3.098419	2.218948	3.248031
1	2	38.424147	12	3.202012	4.447954	96	2316.879684	824	24.134163	101.287440	8.583333	8.371930	2.811747	2.405174	3.278683	2.281135	3.450050
1	3	25.792497	9	2.865833	5.029675	96	2230.280843	831	23.232092	87.747379	8.656250	6.354276	2.683852	2.323319	3.090163	2.212048	3.237249
2	0	357.126171	72	4.960086	11.089589	97	32747.802518	6931	337.606212	3722.955166	71.453608	117.771263	4.724831	4.413966	5.055569	4.314496	5.170514
2	1	13238.668062	3076	4.303858	7.728757	98	1286427.741061	299776	13126.813684	3675141.430683	3058.938776	197071.975594	4.291297	4.045034	4.552502	3.966081	4.643089
2	2	307.945973	74	4.161432	6.014419	96	26755.662281	6834	278.704815	1512.453826	71.187500	72.406579	3.915081	3.712128	4.128230	3.646645	4.201648
2	3	459.648717	86	5.344753	9.182740	96	34337.943384	7025	357.686910	2631.318201	73.177083	75.936732	4.887963	4.631206	5.157570	4.548353	5.250423
2	4	332.549849	73	4.555477	8.235196	96	30530.008565	6931	318.020923	1659.235926	72.197917	52.244627	4.404849	4.202933	4.615227	4.137448	4.687295
2	5	313.527027	71	4.415874	8.043894	97	26728.693825	6925	275.553545	2120.058834	71.391753	118.615765	3.859739	3.615719	4.119431	3.537651	4.209702
3	0	479.857099	41	11.703832	14.295943	97	46304.682846	4381	477.367864	8861.516326	45.164948	64.368342	10.569432	9.789718	11.407763	9.541894	11.701263
3	1	14804.356453	1405	10.536909	19.477502	98	1314499.638462	125908	13413.261617	4114275.442709	1284.775510	35954.134652	10.440160	9.825611	11.092650	9.628709	11.319094
3	2	480.264049	44	10.915092	15.321947	99	44204.636575	4251	446.511481	11229.658113	42.939394	92.996289	10.398644	9.471074	11.414314	9.179631	11.774496
3	3	498.985391	44	11.340577	19.367048	98	46543.146322	4498	474.930065	10898.886661	45.897959	88.030717	10.347520	9.492321	11.276730	9.222306	11.604456
4	0	89.810408	6	14.968401	0.862486	96	11207.448896	738	116.744259	1555.122807	7.687500	6.743421	15.186245	13.219256	17.445921	12.619263	18.275402
4	1	2833.066244	186	15.231539	0.716365	97	330443.245719	21769	3406.631399	471251.507040	224.422680	1971.579897	15.179533	13.991176	16.467821	13.615438	16.921471
4	2	123.769219	8	15.471152	0.318494	97	11750.961152	772	121.143929	2793.075056	7.958763	11.956615	15.221452	12.738522	18.187158	11.998632	19.307668
4	3	152.702889	10	15.270289	0.887330	96	11284.172969	746	117.543468	2201.890234	7.770833	9.483772	15.126237	12.844836	17.811100	12.158978	18.814331
5	0	0.000000	0	-nan	-nan	1	15.509808	1	15.509808	-nan	1.000000	-nan	15.509808	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	2	204.061359	13	102.030679	1281.949178	6.500000	4.500000	15.697028	-8.594063	-33.737517	-14.802134	-19.257814
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	2	47.247334	3	23.623667	133.870488	1.500000	0.500000	15.749111	-10.229182	-26.287965	-14.917542	-17.951004
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	1	15.365428	1	15.365428	-nan	1.000000	-nan	15.365428	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
