nan	nan
-5e-06	-4e-06
2.3e-05	-0.018102
-3e-05	0.000659
3.69e-05	-0.000241
1.1e-05	-6.9e-05
-7e-06	2.8e-05
-1.4e-05	4.8e-05
-3e-06	1.2e-05
2.9e-05	-0.000126
-2.5e-05	0.000101
9e-06	-3.8e-05
-5e-06	3e-05
1.7e-05	-5.7e-05
5e-06	-2.3e-05
3.1e-05	-7.9e-05
-6e-06	4e-06
-7e-06	1.9e-05
-1.3e-05	3.1e-05
-1.2e-05	2.7e-05
2e-05	-4e-05
-9e-06	1.2e-05
1.1e-05	-2.7e-05
2.4e-05	-4.1e-05
-4e-06	3e-06
-1.8e-05	3.3e-05
-2.2e-05	4.1e-05
-1.9e-05	4.6e-05
-8e-06	7e-06
-2.3e-05	3.6e-05
1.6e-05	-4.2e-05
-9e-06	1.9e-05
-2.1e-05	4e-05
-2.1e-05	4e-05
-5e-06	1.5e-05
-2.5e-05	5.3e-05
-9e-06	7e-06
8e-06	-1.1e-05
5e-06	-8e-06
7e-06	-9e-06
1e-06	-1.1e-05
1.3e-05	-2.6e-05
-2.6e-05	4e-05
8e-06	-1.5e-05
8e-06	-4e-06
1.7e-05	-3.5e-05
0	5e-06
3e-06	-8e-06
-1.7e-05	3.3e-05
-1.6e-05	3.2e-05
1e-05	-2.1e-05
2.3e-05	-3.7e-05
-0.000482	0.000886
-0.000989	0.001778
-0.001418	0.00251
-0.00179	0.003178
-0.002199	0.00384
-0.002563	0.004455
-0.002872	0.004979
-0.003385	0.006
-0.003674	0.006432
-0.003986	0.006948
-0.004295	0.007452
-0.00455	0.00782
-0.004854	0.008313
-0.005316	0.009075
-0.005577	0.009482
-0.005787	0.009797
-0.006037	0.010188
-0.00624	0.010493
-0.006487	0.010871
-0.006672	0.011159
-0.006864	0.011442
-0.007007	0.011638
-0.0072	0.011912
-0.00738	0.012184
-0.00738	0.012184
-0.007516	0.012373
-0.0076	0.01241
-0.007672	0.012443
-0.00809	0.013266
-0.008167	0.013343
-0.008247	0.01337
-0.00838	0.013556
-0.00851	0.013735
-0.0086	0.013847
-0.008985	0.014426
-0.009008	0.014374
-0.009147	0.014557
-0.009231	0.014662
-0.009314	0.014759
-0.010625	0.017226
-0.010715	0.01734
-0.010813	0.017452
-0.011078	0.017778
-0.011519	0.018571
-0.011619	0.018692
-0.011715	0.018806
-0.011693	0.01866
-0.011713	0.018593
-0.011756	0.018631
-0.011852	0.018744
-0.011894	0.01878
-0.012315	0.019751
-0.012197	0.019449
-0.012076	0.019185
-0.012034	0.01908
-0.011918	0.018795
-0.011819	0.018551
-0.011765	0.018441
-0.011656	0.01819
-0.011993	0.018653
-0.012248	0.019087
-0.012203	0.018983
-0.012093	0.018748
-0.012048	0.018652
-0.012459	0.019481
-0.012337	0.019226
-0.012315	0.019117
-0.012215	0.018879
-0.012108	0.018639
-0.012013	0.018412
-0.011967	0.018328
-0.011967	0.018328
-0.011928	0.018247
-0.011888	0.018169
-0.01185	0.018085
-0.011833	0.018075
-0.011742	0.017862
-0.011704	0.017781
-0.011623	0.017591
-0.011522	0.017394
-0.011489	0.017321
-0.011453	0.017256
-0.011371	0.017076
-0.011339	0.017008
-0.011306	0.016935
-0.011223	0.016762
-0.01115	0.016616
-0.011121	0.016552
-0.011085	0.016487
-0.011054	0.016421
-0.011019	0.016364
-0.010939	0.016187
-0.010908	0.016124
-0.010876	0.016068
-0.010844	0.016008
-0.010822	0.015945
-0.01075	0.015796
-0.010674	0.015642
-0.010647	0.015584
-0.010615	0.015528
-0.010536	0.015375
-0.01051	0.015323
-0.010479	0.015262
-0.010455	0.015211
-0.010379	0.01506
-0.010356	0.015012
-0.010279	0.014869
-0.010259	0.014817
-0.010234	0.01475
-0.010206	0.014695
-0.010179	0.014645
-0.010152	0.01459
-0.010087	0.01447
-0.010064	0.014427
-0.010069	0.014456
-0.010011	0.014326
-0.009985	0.014273
-0.009924	0.014162
-0.009861	0.014045
-0.009843	0.013991
-0.009782	0.01387
-0.009754	0.013831
-0.009698	0.013722
-0.009641	0.013609
-0.009616	0.013565
-0.009588	0.013525
-0.009567	0.013488
-0.009544	0.013444
-0.00952	0.013403
-0.009495	0.013355
-0.009479	0.01332
-0.010532	0.014997
-0.010507	0.014948
-0.010482	0.014895
-0.010458	0.014849
-0.010401	0.014747
-0.010348	0.014626
-0.010281	0.014512
-0.010265	0.014471
-0.010231	0.014432
-0.01021	0.014386
-0.010183	0.014343
-0.010183	0.014343
-0.010161	0.014292
-0.010279	0.014442
-0.010228	0.014329
-0.010204	0.014286
-0.010141	0.014185
-0.010089	0.014078
-0.010034	0.013982
-0.009983	0.013876
-0.009953	0.013832
-0.009938	0.013795
-0.009909	0.013756
-0.009899	0.013708
-0.009877	0.013674
-0.009852	0.013637
-0.009834	0.013596
-0.009812	0.013561
-0.009755	0.013463
-0.009739	0.013426
-0.009711	0.013393
-0.009677	0.013319
-0.009656	0.013281
-0.009634	0.013248
-0.009611	0.013208
-0.009596	0.013172
-0.009596	0.013172
-0.00957	0.013139
-0.009526	0.013055
-0.009505	0.013019
-0.009589	0.013155
-0.009546	0.013064
-0.0095	0.012979
-0.009451	0.012897
-0.009427	0.012868
-0.009414	0.01283
-0.00937	0.012754
-0.009347	0.012713
-0.009339	0.012677
-0.009322	0.012639
-0.009301	0.012616
-0.009281	0.012582
-0.009243	0.012499
-0.009223	0.012467
-0.009205	0.012444
-0.009201	0.01245
-0.009154	0.012371
-0.009111	0.012299
-0.0091	0.012269
-0.009081	0.012235
-0.009065	0.012208
-0.009026	0.012137
-0.009002	0.012103
-0.009003	0.012111
-0.008988	0.012083
-0.008966	0.01206
-0.008936	0.012007
-0.008939	0.012005
-0.008918	0.011982
-0.008884	0.011914
-0.008844	0.011839
-0.008806	0.011777
-0.008789	0.011745
-0.008766	0.011725
-0.008732	0.011654
-0.008714	0.011627
-0.008684	0.011565
-0.008637	0.01151
-0.008626	0.011477
-0.008609	0.011455
-0.008598	0.011434
-0.008581	0.011405
-0.00857	0.011386
-0.008535	0.011317
-0.008503	0.011275
-0.009988	0.0134
-0.009977	0.013373
-0.009938	0.013306
-0.009897	0.013232
-0.009858	0.01316
-0.009827	0.013107
-0.009806	0.01308
-0.009773	0.01302
-0.00973	0.012946
-0.009688	0.012878
-0.009675	0.01286
-0.009636	0.012793
-0.009622	0.012761
-0.00987	0.013162
-0.009852	0.013144
-0.009846	0.013124
-0.009827	0.013102
-0.009816	0.013071
-0.009779	0.013009
-0.009757	0.012982
-0.009722	0.012916
-0.009709	0.012892
-0.009694	0.012869
-0.009677	0.012845
-0.009657	0.012811
-0.00962	0.012754
-0.009611	0.012732
-0.009571	0.012667
-0.009538	0.012611
-0.009496	0.012551
-0.009465	0.012486
-0.009439	0.012437
-0.009416	0.012418
-0.009407	0.012389
-0.009375	0.012348
-0.009341	0.012289
-0.00933	0.012267
-0.009306	0.012223
-0.009275	0.01216
-0.009233	0.012106
-0.009228	0.01209
-0.009188	0.01203
-0.009174	0.012005
-0.009159	0.011987
-0.009144	0.011964
-0.009145	0.011948
-0.009134	0.011927
-0.009112	0.011903
-0.009084	0.011851
-0.009074	0.011837
-0.009047	0.011789
-0.009038	0.011772
-0.009002	0.011717
-0.0106	0.013909
-0.010559	0.013852
-0.010552	0.013828
-0.010504	0.013755
-0.010505	0.01376
-0.010495	0.013741
-0.010474	0.013718
-0.010465	0.013693
-0.010426	0.013629
-0.010395	0.013574
-0.010381	0.013554
-0.010333	0.013488
-0.010318	0.013465
-0.010275	0.013402
