episodeIndex	2
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	5.401270	189	0.028578	0.001637	15.417317	622	0.024787	0.001409	0.018311	0.031263	0.009849	0.039725
1	1	0.431080	16	0.026943	0.001737	0.700166	36	0.019449	0.001334	-0.006747	0.045645	-0.040977	0.079875
2	0	0.036139	8	0.004517	0.000039	0.251785	41	0.006141	0.000188	-0.003080	0.015362	-0.015128	0.027410
2	1	5.645249	187	0.030188	0.002028	22.712804	624	0.036399	0.030367	0.006383	0.066414	-0.032838	0.105635
3	0	141.744723	110	1.288588	2.501918	486.689692	278	1.750682	3.190215	1.289764	2.211601	0.687492	2.813873
3	1	8.464710	6	1.410785	6.168800	32.111206	20	1.605560	4.375256	-0.406880	3.618001	-3.036496	6.247616
4	0	37.908934	14	2.707781	6.601900	81.672905	30	2.722430	5.491506	0.881567	4.563293	-1.523851	6.968711
4	1	207.516821	132	1.572097	3.440188	608.795623	355	1.714917	3.202920	1.306226	2.123608	0.772198	2.657637
5	0	1629.678242	9	181.075360	25856.102086	4990.793946	27	184.844220	38858.281939	21.615627	348.072814	-191.671888	561.360328
5	1	17548.399402	133	131.942853	28945.707448	49338.113037	358	137.815958	26849.482135	100.554250	175.077667	51.865125	223.766791
6	0	17747.001411	176	100.835235	16889.639110	55792.556000	530	105.268974	18246.933766	80.022930	130.515018	47.034432	163.503515
6	1	1067.765411	9	118.640601	12398.900609	3830.164494	35	109.433271	16617.509960	15.680250	203.186293	-106.824935	325.691478
7	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
8	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
9	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
9	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
