episodeIndex	596
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1743.000000	809	2.154512	7.046641	1.967055	2.341969	1.904596	2.404428
1	1	0.000000	0	-nan	-nan	159.000000	39	4.076923	7.757085	3.181143	4.972703	2.882677	5.271170
2	0	8.000000	2	4.000000	8.000000	5052.000000	1128	4.478723	17.154826	4.231025	4.726422	4.148494	4.808953
2	1	0.000000	0	-nan	-nan	412.000000	73	5.643836	9.593607	4.915697	6.371974	4.673088	6.614584
3	0	19.000000	3	6.333333	9.333333	8089.000000	1201	6.735221	28.206500	6.427407	7.043034	6.324846	7.145595
3	1	5.000000	1	5.000000	-nan	733.000000	91	8.054945	24.652503	7.009516	9.100374	6.661189	9.448701
4	0	22.000000	3	7.333333	9.333333	10882.000000	1205	9.030705	36.514837	8.681062	9.380349	8.564563	9.496847
4	1	0.000000	0	-nan	-nan	702.000000	72	9.750000	42.584507	8.205300	11.294700	7.690620	11.809380
5	0	11.000000	1	11.000000	-nan	14243.000000	1241	11.477035	48.746448	11.078955	11.875114	10.946318	12.007751
5	1	0.000000	0	-nan	-nan	1117.000000	83	13.457831	53.397590	11.846791	15.068872	11.310007	15.605656
6	0	32.000000	2	16.000000	32.000000	17594.000000	1299	13.544265	53.702777	13.135872	13.952658	12.999799	14.088731
6	1	0.000000	0	-nan	-nan	1494.000000	84	17.785714	71.037866	15.938616	19.632812	15.323180	20.248249
7	0	93.000000	5	18.600000	22.800000	19450.000000	1272	15.290881	53.438532	14.879192	15.702569	14.742022	15.839739
7	1	17.000000	1	17.000000	-nan	1233.000000	77	16.012987	34.381408	14.670837	17.355137	14.223645	17.802329
8	0	96.000000	5	19.200000	23.200000	20728.000000	1225	16.920816	53.203692	16.502228	17.339405	16.362758	17.478875
8	1	24.000000	1	24.000000	-nan	1544.000000	89	17.348315	42.615935	15.958440	18.738189	15.495346	19.201283
9	0	50.000000	2	25.000000	8.000000	17413.000000	959	18.157456	54.805036	17.677296	18.637615	17.517311	18.797600
