episodeIndex	15
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.704322	371	0.001898	0.000192	5.480369	5860	0.000935	0.000097	0.000660	0.001210	0.000555	0.001315
1	1	0.000000	12	0.000000	0.000000	0.606458	272	0.002230	0.000225	0.000290	0.004169	-0.000451	0.004911
1	2	0.091338	13	0.007026	0.000642	0.205458	281	0.000731	0.000076	-0.000376	0.001838	-0.000799	0.002261
2	0	224.498141	115	1.952158	56.607891	2426.831431	2004	1.210994	41.356464	0.904799	1.517189	0.787682	1.634306
2	1	3337.138586	2796	1.193540	41.975983	58964.803948	43791	1.346505	46.291210	1.277205	1.415805	1.250699	1.442312
2	2	160.704248	115	1.397428	46.164129	2788.379867	1983	1.406142	46.381150	1.080167	1.732117	0.955484	1.856800
3	0	32.015821	30	1.067194	26.359905	326.338718	582	0.560719	14.987035	0.218684	0.902755	0.087858	1.033581
3	1	33.269444	26	1.279594	40.530149	152.448966	540	0.282313	4.859371	0.080119	0.484507	0.002781	0.561845
3	2	567.100808	816	0.694976	16.788375	5091.725690	11692	0.435488	8.378418	0.378431	0.492545	0.356607	0.514369
4	0	0.053331	29	0.001839	0.000090	1.552777	390	0.003981	0.000797	0.000934	0.007029	-0.000231	0.008194
4	1	0.054319	27	0.002012	0.000109	1.125249	376	0.002993	0.000453	0.000653	0.005332	-0.000241	0.006227
4	2	0.588794	506	0.001164	0.000057	29.186415	7810	0.003737	0.000804	0.003053	0.004421	0.002792	0.004683
5	0	0.092194	22	0.004191	0.000102	1.479142	535	0.002765	0.000055	0.002081	0.003448	0.001820	0.003710
5	1	0.107667	26	0.004141	0.000048	1.955937	550	0.003556	0.000076	0.002764	0.004349	0.002461	0.004652
5	2	2.620988	645	0.004064	0.000085	39.324244	12024	0.003270	0.000071	0.003106	0.003435	0.003044	0.003497
6	0	0.000000	1	0.000000	-nan	0.000000	6	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
6	1	0.000000	0	-nan	-nan	0.038576	9	0.004286	0.000165	-0.004850	0.013422	-0.008344	0.016916
6	2	0.000000	4	0.000000	0.000000	0.260755	150	0.001738	0.000056	0.000441	0.003036	-0.000055	0.003532
