episodeIndex	4
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	22.652929	291	0.077845	0.025998	99.619962	1471	0.067723	0.021303	0.057157	0.078288	0.050202	0.085243
1	1	1.583190	19	0.083326	0.039041	6.018144	94	0.064023	0.022371	0.021191	0.106854	-0.007003	0.135049
2	0	0.955013	22	0.043410	0.006767	5.973186	104	0.057434	0.011613	0.028096	0.086773	0.008783	0.106086
2	1	17.905395	339	0.052818	0.012567	96.977455	1751	0.055384	0.013902	0.047561	0.063207	0.042411	0.068357
3	0	0.000014	1	0.000014	-nan	2.266424	6	0.377737	0.118867	-0.013053	0.768528	-0.270299	1.025774
3	1	9.215946	29	0.317791	0.110915	30.899447	81	0.381475	0.094768	0.286507	0.476442	0.223992	0.538957
4	0	7.023967	8	0.877996	0.001147	12317.149140	60	205.285819	66330.088740	112.971570	297.600068	52.203885	358.367753
4	1	0.000000	0	-nan	-nan	1319.097893	8	164.887237	52309.168060	-59.621366	389.395840	-207.408608	537.183081
5	0	28340.802635	186	152.369907	30112.795045	132430.573511	879	150.660493	28293.952211	134.908285	166.412701	124.539081	176.781905
5	1	2919.600842	12	243.300070	47043.417424	11135.590856	62	179.606304	32102.197872	116.429069	242.783539	74.841401	284.371207
6	0	645.453621	14	46.103830	1794.089740	2410.755357	62	38.883151	1611.998888	24.726009	53.040293	15.406789	62.359513
6	1	6434.805608	199	32.335707	1174.528712	32145.074753	1050	30.614357	1047.855499	27.840749	33.387965	26.014966	35.213748
7	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
8	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
9	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
9	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
