episodeIndex	46
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	47	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	93.000000	55	1.690909	2.698990	1.245006	2.136812	1.095673	2.286145
1	1	0.000000	0	-nan	-nan	46.000000	8	5.750000	55.928571	0.427775	11.072225	-1.354633	12.854633
2	0	2.000000	1	2.000000	-nan	464.000000	95	4.884211	27.465174	3.801903	5.966518	3.439439	6.328982
2	1	0.000000	0	-nan	-nan	66.000000	7	9.428571	124.952381	0.924154	17.932989	-1.923968	20.781111
3	0	3.000000	1	3.000000	-nan	1058.000000	126	8.396825	54.929270	7.067786	9.725865	6.622691	10.170959
3	1	0.000000	0	-nan	-nan	80.000000	8	10.000000	22.857143	6.597585	13.402415	5.458119	14.541881
4	0	0.000000	0	-nan	-nan	1462.000000	132	11.075758	52.604904	9.805045	12.346471	9.379484	12.772031
4	1	4.000000	1	4.000000	-nan	190.000000	14	13.571429	71.494505	9.022662	18.120195	7.499284	19.643573
5	0	5.000000	1	5.000000	-nan	1564.000000	120	13.033333	56.738375	11.649228	14.417439	11.185692	14.880974
5	1	0.000000	0	-nan	-nan	134.000000	8	16.750000	59.928571	11.240740	22.259260	9.395693	24.104307
6	0	6.000000	1	6.000000	-nan	1462.000000	100	14.620000	49.833939	13.199033	16.040967	12.723153	16.516847
6	1	0.000000	0	-nan	-nan	122.000000	9	13.555556	49.777778	8.821669	18.289442	7.236295	19.874816
7	0	16.000000	2	8.000000	2.000000	1728.000000	108	16.000000	41.607477	14.750618	17.249382	14.332202	17.667798
7	1	0.000000	0	-nan	-nan	130.000000	6	21.666667	37.866667	16.609884	26.723449	14.916373	28.416961
8	0	18.000000	2	9.000000	2.000000	2244.000000	116	19.344828	51.671364	18.001391	20.688265	17.551475	21.138180
8	1	0.000000	0	-nan	-nan	54.000000	2	27.000000	50.000000	16.935520	37.064480	13.564935	40.435065
9	0	11.000000	1	11.000000	-nan	1753.000000	83	21.120482	61.985307	19.380973	22.859991	18.798413	23.442551
