episodeIndex	24
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	25	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	190.059024	14	13.575645	2579.978815	21551.240278	395	54.560102	13343.988707	42.564205	66.555999	38.303587	70.816616
1	1	357.654494	19	18.823921	3302.338960	21552.827099	354	60.883692	16951.548159	46.601611	75.165773	41.529003	80.238382
1	2	17158.257513	343	50.024074	11424.340884	497089.658953	8074	61.566715	16190.765985	58.644059	64.489372	57.606010	65.527420
2	0	905.693095	21	43.128243	18630.529511	7452.158509	302	24.676022	9612.882437	13.031764	36.320279	8.896040	40.456003
2	1	0.017925	19	0.000943	0.000011	4069.710288	290	14.033484	4008.669390	6.360053	21.706914	3.634659	24.432309
2	2	5227.006749	418	12.504801	5069.158674	121339.104490	6452	18.806433	6213.792021	16.780992	20.831874	16.061610	21.551256
3	0	0.029978	24	0.001249	0.000037	1831.836328	286	6.405022	2002.348770	0.943983	11.866061	-0.995630	13.805674
3	1	0.053542	18	0.002975	0.000112	2054.561019	273	7.525865	2778.279059	0.941785	14.109944	-1.396701	16.448430
3	2	3208.284841	517	6.205580	2731.888203	63995.186755	6038	10.598739	3542.076277	9.017961	12.179517	8.456512	12.740966
4	0	6684.799946	472	14.162712	4362.319607	70846.757742	5752	12.316891	2295.063613	11.013195	13.620587	10.550157	14.083625
4	1	779.449388	27	28.868496	11606.157252	3600.781741	257	14.010824	3439.038613	6.460938	21.560710	3.779423	24.242225
4	2	185.558665	12	15.463222	962.739088	3866.213686	255	15.161622	2952.058993	8.139298	22.183946	5.645159	24.678086
5	0	179.728766	18	9.984931	648.848615	5996.556200	446	13.445193	3089.423268	8.013194	18.877193	6.083895	20.806492
5	1	3331.908092	463	7.196346	402.342429	112961.837715	9526	11.858266	2549.267911	10.790586	12.925945	10.411375	13.305156
5	2	187.488124	23	8.151658	511.863706	5087.509414	414	12.288670	2540.692344	7.175805	17.401535	5.359854	19.217486
6	0	0.000000	0	-nan	-nan	11.250634	33	0.340928	0.195565	0.182045	0.499811	0.125614	0.556242
6	1	4.009858	4	1.002464	0.017585	231.658606	737	0.314326	0.186933	0.281457	0.347196	0.269782	0.358871
6	2	0.000000	0	-nan	-nan	7.743042	42	0.184358	0.127603	0.070597	0.298120	0.030192	0.338524
