episodeIndex	75
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	76	0.125000	77	0.001645	0.000206	1.013158	0.013158	0.001623	-0.001596	0.005015	-0.002632	0.006186
1	0	877.440734	306	2.867453	3.299104	75	63980.718179	23224	853.076242	8148.479898	309.653333	302.634955	2.754940	2.652764	2.859813	2.619301	2.895374
1	1	34.825246	11	3.165931	5.287783	75	2163.623440	786	28.848313	118.981050	10.480000	10.901622	2.752702	2.340299	3.230123	2.215088	3.406364
1	2	30.586928	14	2.184781	0.137767	75	2466.343805	853	32.884584	212.547499	11.373333	12.426306	2.891376	2.420108	3.435646	2.276817	3.636214
1	3	48.318004	11	4.392546	13.665692	75	2253.341051	801	30.044547	118.891878	10.680000	8.571892	2.813160	2.422359	3.257030	2.302322	3.418620
2	0	296.331121	72	4.115710	8.548253	75	17433.455202	4109	232.446069	1738.915327	54.786667	60.710631	4.242749	3.936379	4.570019	3.838599	4.684078
2	1	9075.347587	2229	4.071488	8.742627	75	676745.032463	173469	9023.267100	97462.677397	2312.920000	2045.588108	3.901245	3.852468	3.950466	3.836314	3.966966
2	2	202.593859	55	3.683525	6.748162	75	15223.072578	4239	202.974301	927.184880	56.520000	45.712432	3.591194	3.372673	3.822187	3.302461	3.902107
2	3	213.841989	52	4.112346	7.711629	75	17824.686358	4072	237.662485	1646.330757	54.293333	47.561441	4.377379	4.083744	4.688840	3.989605	4.796858
2	4	328.834870	67	4.907983	13.076225	75	16256.698053	4074	216.755974	1581.729979	54.320000	60.139459	3.990353	3.698096	4.302627	3.604835	4.411479
2	5	160.790315	42	3.828341	4.838963	75	14002.145432	3931	186.695272	1077.072923	52.413333	49.164685	3.561981	3.313936	3.825910	3.234573	3.917643
3	0	18013.370858	1438	12.526683	17.542512	75	1262264.881051	100074	16830.198414	497082.116125	1334.320000	2812.247568	12.613315	12.376682	12.854351	12.298796	12.935661
3	1	565.578248	39	14.502006	7.639283	75	42317.563669	3380	564.234182	6776.123730	45.066667	43.252252	12.519989	11.700351	13.397054	11.439045	13.703093
3	2	557.129764	49	11.369995	21.439244	75	42527.269986	3430	567.030266	6043.711627	45.733333	41.900901	12.398621	11.622826	13.227079	11.375176	13.515747
3	3	539.778025	43	12.552977	16.220735	75	43611.885550	3531	581.491807	7404.996564	47.080000	42.425946	12.351143	11.556413	13.198565	11.302478	13.493538
4	0	15882.288311	1002	15.850587	0.197572	75	1243669.020780	78647	16582.253610	595467.230904	1048.626667	2423.669550	15.813305	15.474143	16.159935	15.362753	16.277131
4	1	650.489522	41	15.865598	0.095370	75	43105.959376	2727	574.746125	9446.069811	36.360000	38.179459	15.807099	14.611269	17.101060	14.232721	17.556107
4	2	491.693016	31	15.861065	0.200325	75	42713.384280	2703	569.511790	8258.330477	36.040000	33.498378	15.802214	14.670967	17.020991	14.311876	17.448294
4	3	555.995267	35	15.885579	0.102479	75	44197.858872	2797	589.304785	10948.068623	37.293333	43.696577	15.801880	14.552896	17.157958	14.158369	17.635991
5	0	0.000000	0	-nan	-nan	14	278.264025	18	19.876002	52.248333	1.285714	0.219780	15.459112	10.089019	23.693317	8.451964	28.289570
5	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	2	30.712139	2	15.356069	0.030327	1.000000	0.000000	15.356069	13.791426	16.920712	7.517370	23.194768
5	3	0.000000	0	-nan	-nan	1	15.646417	1	15.646417	-nan	1.000000	-nan	15.646417	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
