episodeIndex	54
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	55	0.125000	56	0.002273	0.000284	1.018182	0.018182	0.002232	-0.002173	0.006965	-0.003574	0.008622
1	0	672.222664	255	2.636167	2.321425	53	37222.754929	13784	702.316131	6060.168182	260.075472	193.378810	2.700432	2.579792	2.824685	2.540371	2.866915
1	1	32.480449	11	2.952768	3.547867	53	1275.185320	467	24.060100	95.503978	8.811321	7.425254	2.730590	2.233985	3.319842	2.085420	3.541375
1	2	43.881353	13	3.375489	5.799951	53	1327.022885	460	25.038168	112.060062	8.679245	7.491292	2.884832	2.344358	3.528317	2.182994	3.770853
1	3	12.412298	6	2.068716	0.017192	53	1182.086852	455	22.303526	90.855071	8.584906	7.401306	2.597993	2.107413	3.182576	1.961019	3.403053
2	0	370.282520	84	4.408125	10.800111	53	18357.478593	3859	346.367521	2421.302154	72.811321	62.117562	4.757056	4.438061	5.095690	4.335845	5.213199
2	1	13215.318042	3123	4.231610	7.339144	54	708736.892350	165443	13124.757266	3366886.314655	3063.759259	180712.035290	4.283874	3.969626	4.622897	3.869960	4.741872
2	2	272.241079	68	4.003545	5.405640	53	14786.635280	3787	278.993118	1215.857371	71.452830	68.329463	3.904578	3.653333	4.172389	3.573038	4.265587
2	3	357.856695	69	5.186329	10.090082	53	19002.972962	3859	358.546660	3001.583185	72.811321	95.656023	4.924326	4.548173	5.329432	4.428743	5.471425
2	4	355.544247	81	4.389435	6.379940	53	16928.660697	3820	319.408692	1897.737476	72.075472	53.417271	4.431587	4.148763	4.730691	4.057917	4.834211
2	5	280.699976	74	3.793243	5.027948	53	14579.965603	3801	275.093691	1299.758510	71.716981	72.591437	3.835824	3.579796	4.109204	3.498061	4.204454
3	0	482.881036	44	10.974569	18.523827	53	25278.608826	2392	476.954884	7062.005843	45.132075	39.770682	10.567980	9.681042	11.526047	9.399968	11.862562
3	1	13864.428183	1312	10.567400	20.297251	54	714582.399722	68730	13233.007402	3807131.804012	1272.777778	32937.949686	10.396950	9.603632	11.254616	9.352361	11.556045
3	2	408.136199	42	9.717529	20.909054	54	24213.714256	2339	448.402116	9698.772819	43.314815	78.936758	10.352165	9.214122	11.625397	8.861307	12.083897
3	3	372.313276	39	9.546494	20.981112	54	24355.229716	2383	451.022773	8669.384481	44.129630	72.530049	10.220407	9.160495	11.398364	8.830546	11.820539
4	0	135.761461	9	15.084607	0.402653	53	6740.656404	444	127.182196	1776.029744	8.377358	7.931785	15.181659	12.622931	18.263569	11.864207	19.435330
4	1	3672.398962	242	15.175202	0.817236	53	191365.995795	12591	3610.679166	396851.403597	237.566038	1634.865747	15.198634	13.818165	16.715136	13.385304	17.254166
4	2	29.922186	2	14.961093	1.749207	53	7010.291691	461	132.269655	3369.718315	8.698113	14.484035	15.206706	11.925793	19.388490	10.984166	21.049074
4	3	101.767734	7	14.538248	1.797906	53	6493.438346	429	122.517705	1749.665179	8.094340	7.548621	15.136220	12.536457	18.273220	11.766383	19.467555
5	0	0.000000	0	-nan	-nan	1	15.509808	1	15.509808	-nan	1.000000	-nan	15.509808	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	2	204.061359	13	102.030679	1281.949178	6.500000	4.500000	15.697028	-8.594063	-33.737517	-14.802134	-19.257814
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	2	47.247334	3	23.623667	133.870488	1.500000	0.500000	15.749111	-10.229182	-26.287965	-14.917542	-17.951004
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	1	15.365428	1	15.365428	-nan	1.000000	-nan	15.365428	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
