episodeIndex	796
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	11.000000	3	3.666667	9.333333	2369.000000	1087	2.179393	6.567236	2.023272	2.335514	1.971254	2.387532
1	1	0.000000	0	-nan	-nan	196.000000	56	3.500000	7.309091	2.774358	4.225642	2.532581	4.467419
2	0	20.000000	4	5.000000	6.666667	6450.000000	1491	4.325956	15.053413	4.124136	4.527775	4.056892	4.595020
2	1	0.000000	0	-nan	-nan	654.000000	104	6.288462	23.877147	5.326054	7.250869	5.005388	7.571535
3	0	27.000000	3	9.000000	16.000000	10547.000000	1589	6.637508	26.699751	6.377147	6.897869	6.290397	6.984619
3	1	0.000000	0	-nan	-nan	997.000000	119	8.378151	29.203247	7.383143	9.373160	7.051615	9.704687
4	0	52.000000	4	13.000000	6.666667	14460.000000	1598	9.048811	36.104066	8.746903	9.350719	8.646310	9.451312
4	1	0.000000	0	-nan	-nan	972.000000	100	9.720000	38.143030	8.479513	10.960487	8.066194	11.373806
5	0	43.000000	3	14.333333	9.333333	18574.000000	1632	11.381127	46.390520	11.042487	11.719768	10.929655	11.832600
5	1	0.000000	0	-nan	-nan	1463.000000	113	12.946903	45.032870	11.678929	14.214876	11.256452	14.637354
6	0	60.000000	3	20.000000	4.000000	22898.000000	1716	13.343823	50.421659	12.999525	13.688121	12.884808	13.802838
6	1	0.000000	0	-nan	-nan	1984.000000	110	18.036364	77.943620	16.345617	19.727110	15.782275	20.290452
7	0	63.000000	3	21.000000	4.000000	26079.000000	1699	15.349617	53.722219	14.992456	15.706779	14.873453	15.825782
7	1	0.000000	0	-nan	-nan	2026.000000	116	17.465517	56.859670	16.059283	18.871752	15.590738	19.340297
8	0	24.000000	1	24.000000	-nan	28552.000000	1669	17.107250	54.902759	16.742955	17.471545	16.621575	17.592925
8	1	0.000000	0	-nan	-nan	1906.000000	110	17.327273	38.992827	16.131412	18.523133	15.732962	18.921584
9	0	25.000000	1	25.000000	-nan	23320.000000	1284	18.161994	54.611306	17.747762	18.576225	17.609744	18.714244
