episodeIndex	547
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	548	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	39.000000	3	13.000000	144.000000	1621.000000	745	2.175839	7.260706	1.977551	2.374127	1.911483	2.440194
1	1	0.000000	0	-nan	-nan	153.000000	37	4.135135	8.120120	3.194189	5.076082	2.880674	5.389597
2	0	136.000000	9	15.111111	64.111111	4652.000000	1035	4.494686	17.387544	4.234350	4.755022	4.147609	4.841763
2	1	16.000000	1	16.000000	-nan	370.000000	67	5.522388	8.980552	4.787030	6.257746	4.542016	6.502761
3	0	131.000000	9	14.555556	60.777778	7428.000000	1106	6.716094	27.441496	6.399713	7.032475	6.294297	7.137891
3	1	26.000000	2	13.000000	128.000000	659.000000	81	8.135802	25.493827	7.008969	9.262636	6.633519	9.638086
4	0	88.000000	5	17.600000	146.800000	10082.000000	1115	9.042152	36.180448	8.680339	9.403965	8.559787	9.524518
4	1	0.000000	0	-nan	-nan	642.000000	68	9.441176	36.041264	7.978898	10.903455	7.491680	11.390673
5	0	60.000000	2	30.000000	2.000000	13152.000000	1144	11.496503	48.194213	11.084246	11.908761	10.946885	12.046122
5	1	0.000000	0	-nan	-nan	1055.000000	79	13.354430	55.052256	11.677718	15.031143	11.119052	15.589809
6	0	32.000000	1	32.000000	-nan	16064.000000	1187	13.533277	53.134431	13.108318	13.958236	12.966725	14.099829
6	1	0.000000	0	-nan	-nan	1348.000000	75	17.973333	73.026306	15.991379	19.955288	15.331010	20.615657
7	0	33.000000	1	33.000000	-nan	17402.000000	1146	15.184991	52.283652	14.755974	15.614009	14.613029	15.756954
7	1	0.000000	0	-nan	-nan	1035.000000	65	15.923077	32.509615	14.502601	17.343553	14.029311	17.816843
8	0	34.000000	1	34.000000	-nan	18712.000000	1111	16.842484	53.516608	16.401654	17.283315	16.254773	17.430196
8	1	0.000000	0	-nan	-nan	1348.000000	80	16.850000	29.951899	15.621000	18.079000	15.211509	18.488491
9	0	35.000000	1	35.000000	-nan	15999.000000	883	18.118913	54.628701	17.619322	18.618504	17.452862	18.784963
