episodeIndex	324
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	872.000000	438	1.990868	4.297399	1.791915	2.189821	1.725625	2.256110
1	1	0.000000	0	-nan	-nan	95.000000	23	4.130435	6.118577	3.094468	5.166402	2.749293	5.511577
2	0	4.000000	1	4.000000	-nan	2450.000000	590	4.152542	14.964807	3.832657	4.472428	3.726074	4.579010
2	1	2.000000	1	2.000000	-nan	188.000000	35	5.371429	8.652101	4.372783	6.370074	4.040043	6.702814
3	0	12.000000	2	6.000000	2.000000	4025.000000	617	6.523501	28.856996	6.089123	6.957879	5.944392	7.102609
3	1	3.000000	1	3.000000	-nan	380.000000	50	7.600000	24.204082	6.202525	8.997475	5.736899	9.463101
4	0	14.000000	2	7.000000	2.000000	5622.000000	637	8.825746	36.782481	8.343092	9.308399	8.182276	9.469215
4	1	0.000000	0	-nan	-nan	396.000000	40	9.900000	46.758974	7.728364	12.071636	7.004794	12.795206
5	0	9.000000	1	9.000000	-nan	7589.000000	669	11.343797	47.767854	10.807087	11.880506	10.628260	12.059333
5	1	0.000000	0	-nan	-nan	595.000000	45	13.222222	52.222222	11.058478	15.385967	10.337537	16.106907
6	0	10.000000	1	10.000000	-nan	9780.000000	728	13.434066	53.808577	12.888001	13.980131	12.706056	14.162075
6	1	0.000000	0	-nan	-nan	696.000000	41	16.975610	69.824390	14.354433	19.596786	13.481081	20.470139
7	0	11.000000	1	11.000000	-nan	10627.000000	709	14.988717	53.694788	14.435968	15.541465	14.251797	15.725636
7	1	0.000000	0	-nan	-nan	617.000000	39	15.820513	41.414305	13.750717	17.890309	13.061080	18.579946
8	0	26.000000	2	13.000000	2.000000	11278.000000	676	16.683432	54.507044	16.113087	17.253777	15.923053	17.443811
8	1	0.000000	0	-nan	-nan	758.000000	44	17.227273	31.668076	15.523275	18.931271	14.955518	19.499028
9	0	28.000000	2	14.000000	2.000000	9484.000000	526	18.030418	55.111454	17.380270	18.680567	17.163646	18.897191
