episodeIndex	338
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	4.000000	2	2.000000	2.000000	927.000000	457	2.028446	5.124189	1.815760	2.241132	1.744895	2.311998
1	1	0.000000	0	-nan	-nan	95.000000	23	4.130435	6.118577	3.094468	5.166402	2.749293	5.511577
2	0	6.000000	2	3.000000	2.000000	2592.000000	617	4.200972	15.569934	3.881903	4.520042	3.775592	4.626353
2	1	0.000000	0	-nan	-nan	194.000000	36	5.388889	8.415873	4.417746	6.360031	4.094170	6.683607
3	0	5.000000	1	5.000000	-nan	4265.000000	649	6.571649	28.661911	6.149549	6.993748	6.008909	7.134388
3	1	0.000000	0	-nan	-nan	438.000000	56	7.821429	25.422078	6.468122	9.174735	6.017213	9.625644
4	0	6.000000	1	6.000000	-nan	5986.000000	672	8.907738	37.189687	8.435228	9.380248	8.277792	9.537685
4	1	0.000000	0	-nan	-nan	448.000000	44	10.181818	43.687104	8.180414	12.183223	7.513563	12.850073
5	0	16.000000	2	8.000000	2.000000	8222.000000	708	11.612994	52.393155	11.066601	12.159387	10.884548	12.341441
5	1	0.000000	0	-nan	-nan	616.000000	46	13.391304	52.376812	11.248043	15.534566	10.533927	16.248682
6	0	18.000000	2	9.000000	2.000000	10554.000000	772	13.670984	57.743748	13.121661	14.220308	12.938631	14.403338
6	1	0.000000	0	-nan	-nan	746.000000	43	17.348837	70.613511	14.774922	19.922753	13.917316	20.780358
7	0	11.000000	1	11.000000	-nan	11310.000000	746	15.160858	56.070734	14.610198	15.711518	14.426723	15.894993
7	1	0.000000	0	-nan	-nan	617.000000	39	15.820513	41.414305	13.750717	17.890309	13.061080	18.579946
8	0	26.000000	2	13.000000	2.000000	11952.000000	708	16.881356	58.130175	16.305825	17.456887	16.114063	17.648649
8	1	0.000000	0	-nan	-nan	796.000000	46	17.304348	30.794203	15.660960	18.947736	15.113397	19.495298
9	0	28.000000	2	14.000000	2.000000	10055.000000	553	18.182640	58.664046	17.528444	18.836836	17.310472	19.054809
