episodeIndex	614
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	4.000000	2	2.000000	2.000000	1800.000000	836	2.153110	6.908266	1.970525	2.335695	1.909689	2.396531
1	1	0.000000	0	-nan	-nan	163.000000	41	3.975610	7.624390	3.109456	4.841764	2.820861	5.130359
2	0	6.000000	2	3.000000	2.000000	5212.000000	1165	4.473820	17.397295	4.228370	4.719269	4.146588	4.801051
2	1	0.000000	0	-nan	-nan	416.000000	74	5.621622	9.498704	4.902005	6.341238	4.662236	6.581008
3	0	5.000000	1	5.000000	-nan	8357.000000	1237	6.755861	28.532581	6.450811	7.060910	6.349172	7.162550
3	1	0.000000	0	-nan	-nan	778.000000	94	8.276596	29.492565	7.151533	9.401659	6.776671	9.776520
4	0	24.000000	3	8.000000	4.000000	11362.000000	1248	9.104167	37.384489	8.756532	9.451801	8.640703	9.567630
4	1	0.000000	0	-nan	-nan	746.000000	75	9.946667	42.483604	8.434970	11.458363	7.931286	11.962047
5	0	27.000000	3	9.000000	4.000000	14737.000000	1281	11.504294	48.817364	11.112193	11.896394	10.981549	12.027038
5	1	0.000000	0	-nan	-nan	1130.000000	84	13.452381	52.756741	11.860598	15.044164	11.330230	15.574532
6	0	12.000000	1	12.000000	-nan	18068.000000	1332	13.564565	54.223477	13.159312	13.969817	13.024285	14.104844
6	1	0.000000	0	-nan	-nan	1570.000000	87	18.045977	79.439722	16.126673	19.965281	15.487178	20.604776
7	0	30.000000	2	15.000000	8.000000	20216.000000	1312	15.408537	56.186899	14.992879	15.824194	14.854386	15.962687
7	1	0.000000	0	-nan	-nan	1362.000000	80	17.025000	59.796835	15.288484	18.761516	14.709893	19.340107
8	0	48.000000	3	16.000000	4.000000	21658.000000	1271	17.040126	56.199176	16.617772	17.462480	16.477047	17.603205
8	1	0.000000	0	-nan	-nan	1620.000000	93	17.419355	42.050491	16.068749	18.769961	15.618739	19.219971
9	0	34.000000	2	17.000000	8.000000	18069.000000	995	18.159799	55.446270	17.685656	18.633942	17.527676	18.791922
