episodeIndex	88
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	89	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	232.000000	116	2.000000	5.113043	1.578308	2.421692	1.437804	2.562196
1	1	0.000000	0	-nan	-nan	35.000000	9	3.888889	11.111111	1.657157	6.120621	0.913563	6.864214
2	0	30.000000	3	10.000000	52.000000	724.000000	158	4.582278	24.830767	3.786025	5.378532	3.520721	5.643836
2	1	0.000000	0	-nan	-nan	84.000000	15	5.600000	11.542857	3.838042	7.361958	3.250973	7.949027
3	0	64.000000	6	10.666667	31.066667	1110.000000	164	6.768293	38.056412	5.800736	7.735850	5.478354	8.058231
3	1	19.000000	1	19.000000	-nan	156.000000	20	7.800000	18.273684	5.880082	9.719918	5.240383	10.359617
4	0	70.000000	6	11.666667	43.866667	1422.000000	170	8.364706	32.694605	7.483864	9.245548	7.190375	9.539037
4	1	10.000000	1	10.000000	-nan	118.000000	12	9.833333	64.333333	5.182701	14.483966	3.633152	16.033515
5	0	37.000000	3	12.333333	57.333333	1943.000000	183	10.617486	40.314418	9.674752	11.560221	9.360642	11.874331
5	1	0.000000	0	-nan	-nan	119.000000	11	10.818182	37.163636	7.126304	14.510060	5.896203	15.740161
6	0	22.000000	1	22.000000	-nan	2806.000000	212	13.235849	52.133685	12.239811	14.231887	11.907940	14.563758
6	1	0.000000	0	-nan	-nan	190.000000	13	14.615385	18.923077	12.192076	17.038694	11.384651	17.846119
7	0	48.000000	2	24.000000	2.000000	3021.000000	203	14.881773	46.560211	13.919842	15.843705	13.599335	16.164212
7	1	0.000000	0	-nan	-nan	198.000000	14	14.142857	21.978022	11.626253	16.659461	10.787743	17.497971
8	0	108.000000	4	27.000000	6.666667	3142.000000	192	16.364583	39.133399	15.457791	17.271376	15.155656	17.573511
8	1	0.000000	0	-nan	-nan	254.000000	15	16.933333	16.495238	14.827043	19.039624	14.125246	19.741421
9	0	87.000000	3	29.000000	4.000000	2802.000000	156	17.961538	39.353350	16.952720	18.970357	16.616590	19.306487
