episodeIndex	461
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1273.000000	621	2.049919	5.128149	1.867396	2.232443	1.806581	2.293258
1	1	0.000000	0	-nan	-nan	137.000000	33	4.151515	9.007576	3.102138	5.200892	2.752495	5.550535
2	0	6.000000	2	3.000000	2.000000	3620.000000	849	4.263840	14.788797	3.998747	4.528932	3.910421	4.617259
2	1	6.000000	1	6.000000	-nan	302.000000	56	5.392857	7.406494	4.662396	6.123318	4.419013	6.366701
3	0	15.000000	3	5.000000	4.000000	6032.000000	912	6.614035	27.521559	6.265117	6.962953	6.148860	7.079210
3	1	0.000000	0	-nan	-nan	546.000000	68	8.029412	24.178227	6.831727	9.227096	6.432670	9.626154
4	0	18.000000	2	9.000000	2.000000	8396.000000	934	8.989293	36.576520	8.591816	9.386771	8.459380	9.519207
4	1	0.000000	0	-nan	-nan	568.000000	60	9.466667	36.863277	7.892300	11.041034	7.367735	11.565599
5	0	20.000000	2	10.000000	2.000000	11106.000000	964	11.520747	50.548894	11.060806	11.980688	10.907558	12.133936
5	1	0.000000	0	-nan	-nan	922.000000	66	13.969697	61.937529	12.023936	15.915458	11.375625	16.563769
6	0	12.000000	1	12.000000	-nan	13860.000000	1014	13.668639	56.371829	13.195055	14.142223	13.037262	14.300017
6	1	0.000000	0	-nan	-nan	1220.000000	67	18.208955	79.531434	16.020606	20.397304	15.291468	21.126443
7	0	13.000000	1	13.000000	-nan	14945.000000	981	15.234455	55.083750	14.758504	15.710405	14.599922	15.868988
7	1	0.000000	0	-nan	-nan	832.000000	52	16.000000	37.725490	14.289196	17.710804	13.719171	18.280829
8	0	14.000000	1	14.000000	-nan	15826.000000	939	16.854100	56.186580	16.362776	17.345424	16.199071	17.509129
8	1	0.000000	0	-nan	-nan	1070.000000	64	16.718750	29.633929	15.352000	18.085500	14.896610	18.540890
9	0	15.000000	1	15.000000	-nan	13514.000000	748	18.066845	56.675579	17.513964	18.619726	17.329749	18.803941
