episodeIndex	227
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	592.000000	302	1.960265	4.403731	1.717720	2.202809	1.636907	2.283623
1	1	0.000000	0	-nan	-nan	75.000000	19	3.947368	6.830409	2.743078	5.151659	2.341819	5.552917
2	0	2.000000	1	2.000000	-nan	1724.000000	410	4.204878	16.975037	3.796184	4.613572	3.660011	4.749745
2	1	0.000000	0	-nan	-nan	142.000000	27	5.259259	8.045584	4.162828	6.355691	3.797507	6.721012
3	0	114.000000	4	28.500000	291.666667	2733.000000	423	6.460993	32.239589	5.906483	7.015503	5.721725	7.200260
3	1	5.000000	1	5.000000	-nan	289.000000	37	7.810811	29.435435	6.019302	9.602320	5.422387	10.199235
4	0	158.000000	6	26.333333	277.466667	3694.000000	431	8.570766	37.971143	7.974592	9.166939	7.775952	9.365579
4	1	0.000000	0	-nan	-nan	242.000000	27	8.962963	34.575499	6.690028	11.235898	5.932707	11.993219
5	0	174.000000	6	29.000000	200.000000	5199.000000	469	11.085288	47.462796	10.446326	11.724250	10.233430	11.937146
5	1	21.000000	1	21.000000	-nan	406.000000	32	12.687500	43.125000	10.355792	15.019208	9.578888	15.796112
6	0	352.000000	12	29.333333	174.787879	7380.000000	543	13.591160	56.799331	12.941545	14.240776	12.725099	14.457222
6	1	28.000000	1	28.000000	-nan	514.000000	31	16.580645	57.384946	13.847877	19.313413	12.937343	20.223947
7	0	299.000000	11	27.181818	193.963636	8110.000000	530	15.301887	56.846310	14.644081	15.959693	14.424906	16.178868
7	1	11.000000	1	11.000000	-nan	501.000000	33	15.181818	29.840909	13.271817	17.091819	12.635422	17.728215
8	0	216.000000	7	30.857143	411.809524	8444.000000	499	16.921844	56.449703	16.246282	17.597406	16.021191	17.822497
8	1	0.000000	0	-nan	-nan	594.000000	35	16.971429	26.910924	15.210203	18.732654	14.623379	19.319478
9	0	159.000000	3	53.000000	4.000000	7060.000000	386	18.290155	55.983124	17.525229	19.055082	17.270363	19.309948
