episodeIndex	248
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	682.000000	336	2.029762	4.655828	1.793326	2.266198	1.714548	2.344976
1	1	0.000000	0	-nan	-nan	82.000000	20	4.100000	6.936842	2.917093	5.282907	2.522959	5.677041
2	0	2.000000	1	2.000000	-nan	1950.000000	455	4.285714	17.389553	3.893048	4.678380	3.762216	4.809213
2	1	0.000000	0	-nan	-nan	152.000000	29	5.241379	7.546798	4.216750	6.266009	3.875352	6.607407
3	0	3.000000	1	3.000000	-nan	3165.000000	471	6.719745	34.151077	6.178896	7.260595	5.998690	7.440801
3	1	0.000000	0	-nan	-nan	289.000000	37	7.810811	29.435435	6.019302	9.602320	5.422387	10.199235
4	0	4.000000	1	4.000000	-nan	4214.000000	476	8.852941	39.969907	8.270908	9.434974	8.076980	9.628903
4	1	0.000000	0	-nan	-nan	338.000000	32	10.562500	55.802419	7.910118	13.214882	7.026368	14.098632
5	0	14.000000	2	7.000000	8.000000	5910.000000	518	11.409266	50.369895	10.782933	12.035599	10.574245	12.244288
5	1	0.000000	0	-nan	-nan	470.000000	36	13.055556	47.196825	10.755757	15.355354	9.989485	16.121626
6	0	24.000000	3	8.000000	4.000000	8078.000000	590	13.691525	57.568519	13.064116	14.318935	12.855069	14.527982
6	1	0.000000	0	-nan	-nan	574.000000	34	16.882353	56.288770	14.297975	19.466731	13.436883	20.327823
7	0	18.000000	2	9.000000	8.000000	8666.000000	570	15.203509	57.027053	14.568196	15.838822	14.356515	16.050502
7	1	0.000000	0	-nan	-nan	522.000000	34	15.352941	29.932264	13.468360	17.237523	12.840434	17.865448
8	0	12.000000	1	12.000000	-nan	9022.000000	536	16.832090	56.988576	16.177158	17.487021	15.958940	17.705239
8	1	0.000000	0	-nan	-nan	606.000000	36	16.833333	26.828571	15.099401	18.567266	14.521670	19.144996
9	0	13.000000	1	13.000000	-nan	7585.000000	415	18.277108	56.906117	17.533336	19.020881	17.285518	19.268699
