episodeIndex	289
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	10.000000	2	5.000000	32.000000	804.000000	394	2.040609	4.583588	1.823969	2.257249	1.751786	2.329432
1	1	0.000000	0	-nan	-nan	90.000000	22	4.090909	6.372294	3.009920	5.171898	2.649745	5.532074
2	0	20.000000	3	6.666667	17.333333	2262.000000	533	4.243902	15.993031	3.895977	4.591828	3.780051	4.707754
2	1	0.000000	0	-nan	-nan	164.000000	32	5.125000	6.951613	4.188835	6.061165	3.876913	6.373087
3	0	14.000000	2	7.000000	32.000000	3654.000000	554	6.595668	30.592097	6.123676	7.067660	5.966413	7.224923
3	1	7.000000	1	7.000000	-nan	367.000000	47	7.808511	24.984274	6.344079	9.272942	5.856144	9.760878
4	0	16.000000	2	8.000000	32.000000	5020.000000	568	8.838028	37.814989	8.319774	9.356282	8.147097	9.528959
4	1	6.000000	1	6.000000	-nan	372.000000	36	10.333333	50.171429	7.962169	12.704497	7.172119	13.494548
5	0	33.000000	3	11.000000	28.000000	6794.000000	598	11.361204	48.016717	10.792049	11.930359	10.602412	12.119996
5	1	0.000000	0	-nan	-nan	533.000000	41	13.000000	44.000000	10.919254	15.080746	10.225968	15.774032
6	0	30.000000	2	15.000000	2.000000	8930.000000	661	13.509834	54.183615	12.934767	14.084900	12.743160	14.276507
6	1	0.000000	0	-nan	-nan	618.000000	38	16.263158	54.739687	13.852454	18.673862	13.049228	19.477087
7	0	36.000000	2	18.000000	2.000000	9679.000000	643	15.052877	53.411530	14.473986	15.631768	14.281105	15.824649
7	1	0.000000	0	-nan	-nan	541.000000	35	15.457143	29.431933	13.615269	17.299017	13.001573	17.912713
8	0	38.000000	2	19.000000	2.000000	10172.000000	609	16.702791	53.400009	16.108025	17.297558	15.909854	17.495729
8	1	0.000000	0	-nan	-nan	674.000000	40	16.850000	25.002564	15.262013	18.437987	14.732910	18.967090
9	0	21.000000	1	21.000000	-nan	8557.000000	473	18.090909	53.620955	17.414637	18.767181	17.189310	18.992509
