episodeIndex	318
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	11.000000	3	3.666667	9.333333	866.000000	432	2.004630	4.343366	1.803231	2.206028	1.736127	2.273132
1	1	0.000000	0	-nan	-nan	95.000000	23	4.130435	6.118577	3.094468	5.166402	2.749293	5.511577
2	0	20.000000	4	5.000000	6.666667	2432.000000	583	4.171527	15.104549	3.848228	4.494825	3.740507	4.602546
2	1	0.000000	0	-nan	-nan	186.000000	34	5.470588	8.559715	4.462787	6.478389	4.126997	6.814180
3	0	25.000000	3	8.333333	9.333333	3986.000000	608	6.555921	29.173144	6.115950	6.995892	5.969355	7.142487
3	1	0.000000	0	-nan	-nan	377.000000	49	7.693878	24.258503	6.280629	9.107126	5.809747	9.578008
4	0	22.000000	2	11.000000	2.000000	5572.000000	628	8.872611	37.119312	8.384291	9.360932	8.221587	9.523636
4	1	0.000000	0	-nan	-nan	396.000000	40	9.900000	46.758974	7.728364	12.071636	7.004794	12.795206
5	0	13.000000	1	13.000000	-nan	7537.000000	661	11.402421	48.025691	10.861018	11.943824	10.680627	12.124214
5	1	0.000000	0	-nan	-nan	584.000000	44	13.272727	53.319239	11.061669	15.483786	10.324964	16.220491
6	0	14.000000	1	14.000000	-nan	9714.000000	720	13.491667	54.055563	12.941317	14.042016	12.757946	14.225388
6	1	0.000000	0	-nan	-nan	696.000000	41	16.975610	69.824390	14.354433	19.596786	13.481081	20.470139
7	0	32.000000	2	16.000000	2.000000	10571.000000	703	15.036984	53.839086	14.481137	15.592832	14.295933	15.778035
7	1	0.000000	0	-nan	-nan	617.000000	39	15.820513	41.414305	13.750717	17.890309	13.061080	18.579946
8	0	34.000000	2	17.000000	2.000000	11176.000000	667	16.755622	54.779529	16.180009	17.331235	15.988220	17.523025
8	1	0.000000	0	-nan	-nan	758.000000	44	17.227273	31.668076	15.523275	18.931271	14.955518	19.499028
9	0	19.000000	1	19.000000	-nan	9373.000000	517	18.129594	55.403716	17.472074	18.787114	17.252994	19.006193
