episodeIndex	18
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	0	-nan	-nan	61.000000	29	2.103448	2.738916	1.457794	2.749103	1.218847	2.988050
1	1	1.000000	1	1.000000	-nan	4.000000	2	2.000000	2.000000	-0.100922	4.100922	-0.878440	4.878440
2	0	2.000000	1	2.000000	-nan	106.000000	33	3.212121	2.484848	2.635616	3.788626	2.422261	4.001981
2	1	0.000000	0	-nan	-nan	22.000000	4	5.500000	6.333333	2.856398	8.143602	1.878042	9.121958
3	0	0.000000	0	-nan	-nan	144.000000	28	5.142857	4.423280	4.307825	5.977889	3.998793	6.286921
3	1	3.000000	1	3.000000	-nan	10.000000	2	5.000000	8.000000	0.798156	9.201844	-0.756880	10.756880
4	0	12.000000	2	6.000000	8.000000	280.000000	33	8.484848	21.757576	6.778930	10.190767	6.147597	10.822100
4	1	6.000000	1	6.000000	-nan	6.000000	1	6.000000	-nan	-nan	-nan	-nan	-nan
5	0	40.000000	4	10.000000	38.666667	438.000000	40	10.950000	20.817949	9.434350	12.465650	8.873432	13.026568
5	1	0.000000	0	-nan	-nan	54.000000	6	9.000000	16.000000	5.569209	12.430791	4.299527	13.700473
6	0	48.000000	3	16.000000	28.000000	690.000000	55	12.545455	23.771044	11.164267	13.926642	10.653111	14.437798
6	1	0.000000	0	-nan	-nan	54.000000	4	13.500000	3.666667	11.488520	15.511480	10.744104	16.255896
7	0	62.000000	4	15.500000	19.666667	784.000000	54	14.518519	25.197764	13.083379	15.953658	12.552257	16.484780
7	1	0.000000	0	-nan	-nan	13.000000	1	13.000000	-nan	-nan	-nan	-nan	-nan
8	0	64.000000	4	16.000000	18.666667	728.000000	44	16.545455	22.765328	15.034259	18.056650	14.474990	18.615919
8	1	0.000000	0	-nan	-nan	28.000000	2	14.000000	8.000000	9.798156	18.201844	8.243120	19.756880
9	0	38.000000	2	19.000000	32.000000	601.000000	33	18.212121	20.484848	16.556849	19.867393	15.944259	20.479983
