episodeIndex	466
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1327.000000	629	2.109698	6.301641	1.908656	2.310740	1.841671	2.377725
1	1	0.000000	0	-nan	-nan	137.000000	33	4.151515	9.007576	3.102138	5.200892	2.752495	5.550535
2	0	2.000000	1	2.000000	-nan	3784.000000	865	4.374566	16.581760	4.096472	4.652661	4.003814	4.745319
2	1	0.000000	0	-nan	-nan	302.000000	56	5.392857	7.406494	4.662396	6.123318	4.419013	6.366701
3	0	15.000000	3	5.000000	4.000000	6206.000000	930	6.673118	28.293464	6.322781	7.023455	6.206052	7.140185
3	1	0.000000	0	-nan	-nan	546.000000	68	8.029412	24.178227	6.831727	9.227096	6.432670	9.626154
4	0	18.000000	3	6.000000	4.000000	8538.000000	948	9.006329	36.616644	8.611581	9.401077	8.480055	9.532603
4	1	0.000000	0	-nan	-nan	568.000000	60	9.466667	36.863277	7.892300	11.041034	7.367735	11.565599
5	0	9.000000	1	9.000000	-nan	11232.000000	974	11.531828	50.458904	11.074661	11.988994	10.922338	12.141317
5	1	0.000000	0	-nan	-nan	948.000000	68	13.941176	60.235294	12.050768	15.831585	11.420901	16.461452
6	0	10.000000	1	10.000000	-nan	13982.000000	1023	13.667644	56.272993	13.196562	14.138726	13.039601	14.295687
6	1	0.000000	0	-nan	-nan	1220.000000	67	18.208955	79.531434	16.020606	20.397304	15.291468	21.126443
7	0	64.000000	4	16.000000	22.666667	15090.000000	990	15.242424	55.027116	14.768886	15.715963	14.611107	15.873742
7	1	15.000000	1	15.000000	-nan	847.000000	53	15.981132	37.018868	14.302490	17.659775	13.743181	18.219083
8	0	126.000000	7	18.000000	18.666667	16062.000000	951	16.889590	56.247797	16.401110	17.378070	16.238352	17.540828
8	1	0.000000	0	-nan	-nan	1070.000000	64	16.718750	29.633929	15.352000	18.085500	14.896610	18.540890
9	0	65.000000	3	21.666667	17.333333	13694.000000	756	18.113757	56.967175	17.562396	18.665118	17.378687	18.848826
