-nan	-nan
63.7857	71.5308
63.8253	71.4834
63.8357	71.4741
63.8675	71.4481
63.9096	71.408
63.9458	71.3739
63.9831	71.342
63.9839	71.3392
64.0206	71.2991
64.0239	71.298
64.0179	71.317
64.0495	71.2911


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-22.1565	-203.7
-22.1565	-203.7
-22.1565	-203.7
-22.1565	-203.7
-22.1565	-203.7
-22.1565	-203.7
-10.5835	-427.392
-10.612	-426.245
-10.6383	-425.193
-10.6625	-424.225
-10.685	-423.332
-3.36974	-1345.28
-3.41115	-1328.95
-3.44979	-1314.06
-3.48593	-1300.44
-3.51981	-1287.92
-3.55163	-1276.38
-3.58157	-1265.71
-3.60981	-1255.81
-3.63647	-1246.6
-3.66168	-1238.02
-3.68557	-1229.99
-3.70824	-1222.48
-3.72976	-1215.42
-3.75024	-1208.78
-3.76974	-1202.53
-3.78833	-1196.63
-3.80608	-1191.05
-3.82303	-1185.77
1.3761	3289.92
1.35223	3347.99
5.44079	832.061
5.41111	836.625
5.38264	841.051
5.35531	845.343
5.32905	849.509
5.3038	853.553
5.2795	857.482
5.2561	861.299
5.23355	865.009
8.56252	529.403
8.53606	531.044
8.51052	532.638
8.48586	534.186
8.46202	535.691
8.43897	537.154
8.41667	538.577
8.39508	539.962
8.37417	541.311
8.35391	542.623
8.33426	543.902
8.31521	545.149
8.29672	546.364
8.27877	547.548
8.26133	548.704
8.24439	549.831
8.22793	550.931
8.21192	552.006
8.19634	553.055
8.18118	554.08
8.16642	555.081
8.15205	556.06
8.13805	557.016
8.1244	557.952
8.1111	558.867
8.09812	559.762
8.08547	560.638
8.07312	561.496
8.06107	562.335
8.0493	563.157
8.03781	563.963
8.02658	564.751
8.01561	565.524
8.00489	566.282
7.99441	567.024
7.98415	567.753
7.97413	568.467
10.6962	424.036
10.6847	424.493
10.6734	424.941
10.6624	425.381
10.6516	425.813


-nan	-nan
-22.2736	-204.776
-16.0786	-282.792
-16.9179	-268.802
-4.36989	-1050.17
5.80808	786.36
11.0481	414.851
17.2139	266.42
14.8654	308.515
18.2315	251.345
20.3699	224.813
18.83	243.194
17.6397	259.602
16.6902	274.368
20.0461	228.279
20.2544	225.838
21.3535	214.262
21.9735	208.162
23.126	197.485
25.4176	179.491
24.7711	184.177
25.2811	180.44
25.3021	180.274
25.8188	176.637
25.8755	176.234
27.0682	168.402
28.7284	158.62
28.2931	161.06
29.7932	152.942
30.7228	148.309
30.3248	150.255
29.9606	152.082
30.0108	151.826
30.3915	149.883
30.0869	151.401
30.6003	148.79
30.9355	147.191
30.6694	148.468
30.421	149.68
30.1886	150.833
29.9706	151.93
31.0622	146.619
30.8537	147.61
30.6573	148.556
31.2032	145.947
31.0199	146.81
30.8464	147.636
31.8394	142.959
31.6719	143.716
32.2994	140.867
32.5812	139.655
32.4258	140.325
32.2778	140.968
33.1201	137.395
32.9768	137.992
33.6571	135.202
33.5194	135.758
33.7666	134.772
34.3357	132.557
34.9314	130.423
34.8017	130.91
34.6771	131.38
35.142	129.648
35.0228	130.09
35.5577	128.11
35.4427	128.525
35.6476	127.784
35.5387	128.176
35.9736	126.65
36.3943	125.193
36.4483	125.006
36.3464	125.356
36.2479	125.697
36.1527	126.028
36.0605	126.35
35.9713	126.664
35.885	126.968
36.4614	125.006
36.8562	123.691
37.0447	123.073
36.9613	123.351
36.8804	123.622
36.9444	123.411
36.8674	123.669
36.7926	123.92
36.7199	124.166
37.0102	123.194
37.0774	122.976
37.0083	123.205
36.9141	123.497
36.8487	123.716
37.2629	122.375
37.7106	120.948
37.8736	120.436
38.0358	119.936
38.4947	118.497
38.7311	117.776
38.9643	117.076
38.9014	117.265
38.8401	117.45


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-22.2535	-204.591
-12.5122	-363.739
-12.5328	-363.138
-12.5519	-362.584
-12.5696	-362.071
-12.586	-361.596
-12.6014	-361.154
-12.6157	-360.742
-12.6291	-360.357
-12.6417	-359.997
-12.6536	-359.658
-12.6647	-359.34
-12.6753	-359.04
-12.6852	-358.757
-12.6947	-358.489
-12.7036	-358.236
-12.7121	-357.996
-12.7202	-357.768
-12.7279	-357.551
-12.7352	-357.345
-12.7422	-357.148
-12.7488	-356.96
-12.7552	-356.781
-5.96121	-764.305
-5.97397	-762.661
-5.98621	-761.093
-5.99794	-759.594
-6.00921	-758.161
-6.02004	-756.788
-6.03045	-755.474
-6.04046	-754.213
-6.05011	-753.002
-6.05941	-751.839
-6.06838	-750.721
-6.07703	-749.646
-6.08539	-748.61
-6.09346	-747.612
-6.10126	-746.649
-6.10881	-745.721
-6.11612	-744.825
-0.972917	-4772.02
-0.983735	-4718.22
-0.994218	-4667.23
-1.00438	-4618.84
-1.01424	-4572.85
-1.02381	-4529.08
-1.0331	-4487.38
-1.04212	-4447.61
-1.05089	-4409.63
-1.05941	-4373.33
-1.0677	-4338.59
-1.07576	-4305.33
-1.08361	-4273.44
-1.09125	-4242.84
-1.09869	-4213.46
-1.10594	-4185.23
-1.113	-4158.07
-1.11989	-4131.94
-1.12661	-4106.76
-1.13316	-4082.5
-1.13956	-4059.1
-1.1458	-4036.51
2.93544	1539.45
2.92725	1543.74
2.91926	1547.96
6.29407	720.155
6.28433	721.27
8.66681	524.253
8.65583	524.917
8.64509	525.567
8.63459	526.205
8.62432	526.831
8.61426	527.445
8.60442	528.047
8.59478	528.637
8.58534	529.217


-nan	-nan
-nan	-nan
-22.2439	-204.504
-22.2439	-204.504
-22.2439	-204.504
-22.2439	-204.504
-22.2439	-204.504
-8.79598	-520.119
-9.1385	-500.623
-3.10829	-1463.62
-3.48742	-1305.18
-3.79124	-1201
-4.04019	-1127.27
-4.24792	-1072.34
1.78639	2562.67
1.53498	2983.69
1.31799	3476.67
6.13717	744.063
10.1739	447.739
13.6372	333.669
13.319	341.639
13.0358	349.058
15.9988	284.331
15.7194	289.382
15.4671	294.102
18.0369	252.066
17.7888	255.581
20.074	226.555
19.8318	229.322
19.6092	231.925
19.4038	234.379
19.2138	236.696
19.0375	238.888
18.8735	240.965
18.7204	242.935
18.5772	244.807
20.5492	221.447
20.4061	223
20.2715	224.48
20.1448	225.892
20.0252	227.241
21.7858	208.962
21.6661	210.117
21.5526	211.223
23.1449	196.663
23.0316	197.63
22.924	198.558
22.8215	199.449
22.7239	200.306
24.1658	188.281
24.0682	189.044
23.975	189.779
23.8858	190.488
23.8004	191.171
23.7185	191.831
25.0377	181.729
24.9557	182.326
24.877	182.903
25.4746	178.658
25.3988	179.191
25.3258	179.708
25.2555	180.208
25.1877	180.693
25.1223	181.163
25.0592	181.619
24.9983	182.062
24.9394	182.492
24.8824	182.91
24.8273	183.316
24.7739	183.711
24.7222	184.095
24.6722	184.468
24.6236	184.832
24.5765	185.186
24.5308	185.531
24.4864	185.868
24.4433	186.195
24.4014	186.515
24.3607	186.827
24.3211	187.131
24.2826	187.428
24.2451	187.718
24.2086	188.001
24.173	188.277
24.1384	188.547
24.1046	188.811
25.2026	180.622
25.1683	180.869
25.1348	181.11
25.1021	181.345
25.0702	181.576
25.039	181.802
26.0676	174.735
26.0359	174.947
26.005	175.155
25.9748	175.359
26.5804	171.407
26.5504	171.601
26.5211	171.791
26.4924	171.977


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan


-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
